tokenized_text,homophobia,obscene,insult,racism,misogyny,xenophobia
['escroto'],False,True,False,False,False,False
"['melão', 'mão', 'vaca', 'credo']",False,False,False,False,False,False
"['fuder', 'odeio', 'tie', 'break']",False,True,False,False,False,False
"['inteligência', 'perder', 'nada', 'burro']",False,False,True,False,False,False
"['puta', 'parir', 'jogo', 'esseee']",False,True,False,False,False,False
"['feliz', 'aniversário', 'florzinha', 'lindo']",False,False,False,False,False,False
"['tamanho', 'de esse', 'porra', 'uyhsadhuasuhiaseuih']",False,True,False,False,False,False
"['aaa', 'sim', 'falo', 'burro', 'Jhonatan', 'poder', 'dar', 'problema', 'pra', 'acordo', 'expor', 'madah', 'nenhum', 'jeito']",False,False,True,False,False,False
"['pai', 'homão', 'porra', 'opinião', 'importar']",False,True,False,False,False,False
"['corno', 'adorar', 'oferecer', 'rabo', 'amor', 'pra', 'macho', 'desconhecer', 'caminhoneiro', 'viver', 'vontade', 'comer', 'rabo', 'gostoso']",False,True,False,False,False,False
"['carai', 'pinteiiii']",False,True,False,False,False,False
"['mano', 'Juro', 'deus', 'agr', 'perguntar', 'porra', 'febre', 'maculoso', 'fazer', 'pita', 'achar', 'bom', 'tom', 'perguntar']",False,True,False,False,False,False
"['jogar', 'lixo', 'amiguinho', 'reciclar']",False,False,False,False,False,False
"['ficar', 'ksa', 'mesmo', 'coisa', 'estressar', 'pra', 'caralho']",False,True,False,False,False,False
"['Kkkkkkkkkkkkkkkkkkkkkkkkkk', 'vsf', 'amo', 'petro']",False,True,False,False,False,False
"['kkkkkkkkkkkkkk', 'anão']",False,False,False,False,False,False
"['tipo', 'consigo', 'aturar', 'ninguém', 'tempo', 'pessoal', 'ficar', 'querer', 'falar', 'achar', 'ridículo', 'bcd', 'doentio', 'de aí', 'acabar', 'falar', 'quase', 'ninguém']",False,True,False,False,False,False
"['imaginar', 'foder', 'lauren', 'dever', 'visão', 'paraíso', 'deus']",False,True,False,False,True,False
"['nao', 'guardar', 'lixo', 'bolso', 'mandar', 'joia', 'pro', 'motorista', 'deixar', 'atravessar', 'rua', 'chegar', 'perto']",False,False,False,False,False,False
"['linda', 'pra', 'caralho', 'Mano', 'dentro', 'cadelinhar', 'desgraçar', 'querer', 'matar', 'tempo', 'mano', 'hino', 'gnt', 'histor', 'pra', 'caralho', 'véi', 'cada', 'dia', 'amo', 'fiz', 'thread', 'exatamente', 'pra', 'lembrar', 'de isso']",False,True,True,False,True,False
"['calor', 'desgraçar', 'ontem', 'frio', 'pqp']",False,True,False,False,False,False
"['vagabur', 'manda', 'stf', 'vergonha']",False,False,True,False,False,False
"['fiz', 'arroz', 'maravilhosominha', 'mae', 'fazer', 'vaca', 'atolar', 'agoraeu', 'ir', 'encher', 'bucho']",False,False,False,False,False,False
"['cacete', 'preguiçar', 'sair']",False,True,False,False,False,False
"['Felicitala', 'brar']",False,False,False,False,False,False
"['alguém', 'afim', 'fuder', 'barra']",False,True,False,False,False,False
"['investigar', 'bandido', 'nao', 'crime', 'trabalhar', 'velho', 'vagabur']",False,True,True,False,False,False
"['miliciano', 'toba', 'comunista', 'arrombar']",False,True,True,False,False,False
"['bom', 'dia', 'cheguei', 'tarde', 'puto']",False,False,False,False,False,False
"['linda', 'caralho']",False,True,False,False,False,False
"['roupa', 'bue', 'podre', 'fazer', 'limpeza', 'pôr', 'lixo', 'encontro', 'dever', 'encontrar', 'assim', 'vester', 'ahhhh']",False,False,False,False,False,False
"['porra', 'falar']",False,True,False,False,False,False
"['igual', 'velho', 'aprender', 'mexer', 'celular', 'porra', 'diferente', 'kkkkkkkkk']",False,True,False,False,False,False
"['ir', 'tomar', 'meio']",False,True,True,False,False,False
"['agora', 'sim', 'respeito', 'sapatão']",False,False,False,False,False,False
"['mundo', 'fufa', 'fodir']",True,True,True,False,False,False
"['sábado', 'fudir', 'nada', 'pra', 'fazer', 'ir', 'lavar', 'carro', 'ir', 'chover', 'querer', 'apostar', 'kkkkkk']",False,True,False,False,False,False
"['oque', 'gente', 'falar', 'ontem', 'burro']",False,False,True,False,False,False
"['amor', 'Deus', 'nervoso', 'carlo', 'falar', 'inglês', 'programa', 'inteiro', 'pqp']",False,True,False,False,False,False
"['dizer', 'sao', 'chato', 'pra', 'caralho', 'nao', 'infeliz']",False,False,True,False,False,False
"['cara', 'conseguir', 'deixar', 'elvedi', 'elvedi', 'puto']",False,False,False,False,False,False
"['saudade', 'de aquele', 'oral', 'fazer', 'kkkkkkkkkkkkkkkkkkk', 'porra']",False,True,False,False,False,False
"['Blaine', 'pedir', 'Kurt', 'casamento', 'cantar', 'all', 'you', 'need', 'lover', 'tudo', 'pra', 'eu', 'amo', 'dois', 'viado', 'obrigado', 'fox']",False,False,False,False,False,False
"['caralho', 'bem', 'fazer', 'pra', 'ficar', 'esperto']",False,True,True,False,False,False
"['estômago', 'foder', 'louco', 'pra', 'encher', 'porcario']",False,True,False,False,False,False
"['momento', 'porra']",False,False,False,False,False,False
"['cadê', 'trailer', 'porra']",False,False,True,False,False,False
"['sempre', 'dou', 'jeitinho', 'bruto', 'carinho', 'porque', 'deus', 'fazer', 'assim', 'donar', 'eu', 'deixo', 'guiar', 'saber', 'dia', 'chego', 'música', 'pqp', 'defeito']",False,False,False,False,False,False
"['mal', 'cheguei', 'caruaru', 'tlg', 'ir', 'lascar', 'metal', 'pqp']",False,False,False,False,False,False
"['nicki', 'minaj', 'tudo', 'pra', 'eu', 'vsf', 'mulher', 'perfeita', 'discografia', 'coreografio', 'pqp']",False,False,False,False,False,False
"['gente', 'matar', 'car', 'puta', 'parir', 'intuito', 'viver', 'pra', 'fazer', 'inferno', 'vidar', 'outro', 'coisa']",False,False,True,False,False,False
"['dar', 'falar', 'merda', 'porra', 'dar', 'cuida', 'vida', 'porra']",False,True,True,False,False,False
"['filha', 'puto']",False,True,True,False,False,False
"['tomar', 'banho', 'sol', 'chupar', 'rola', 'boy']",False,True,False,False,False,False
"['prioridade', 'jamais', 'ir', 'ficar', 'bater', 'cabeça', 'causa', 'homem', 'ir', 'avisar', 'quebrar', 'balde', 'ir', 'buscar', 'porra', 'nenhum', 'quero', 'foda', 'bem', 'longe', 'eu']",False,True,True,False,False,False
"['mano', 'super', 'choque', 'caralho', 'super', 'choque', 'ter', 'pele', 'esbranquiçar', 'velho', 'demais', 'personagem', 'adolescente', 'ator', 'perfeitopoder', 'entrar', 'rei', 'Brasil', 'domine', 'mundo']",False,False,False,False,False,False
"['vontade', 'mandar', 'todo', 'mundo', 'tomar']",False,True,True,False,False,False
"['ir', 'fazer', 'kkkkkkkkkkkkkk']",False,False,False,False,False,False
"['vaca', 'comunista', 'engraçar', 'hein', 'poder', 'chamar', 'vaca', 'pai', 'socialista', 'carne', 'pro', 'povo', 'então', 'ficar', 'lixo', 'socialista', 'bom', 'governo', 'sanguinário', 'passar', 'pano', 'pra', 'mil', 'assassinato', 'acontecer', 'algo', 'ligar', 'pra', 'opressora', 'imundo']",False,False,True,False,True,True
"['gente', 'feio', 'voltar', 'feio', 'submeter', 'mesmo', 'merda', 'sempre', 'nunca', 'mudança']",False,False,False,False,False,False
"['mano', 'fico', 'tão', 'tristir', 'ver', 'pessoa', 'amigo', 'enfiar', 'tráfico', 'pqp', 'mano', 'desgosto']",False,False,False,False,False,False
"['pqp', 'sentir', 'soco', 'aqui', 'kkkk']",False,False,False,False,False,False
"['falta', 'século', 'eminem', 'surra', 'talento', 'caralho', 'only', 'jabár']",False,False,True,False,False,False
"['pqp', 'saudade', 'mike']",False,False,False,False,False,False
"['kkkkkkkkkkkkkkkkkkkkkkkk', 'macaca', 'loka', 'hoje', 'agressividade', 'kkkkkkkkkkkk', 'cacetar']",True,True,False,True,False,False
"['carair', 'kkk']",False,False,False,False,False,False
"['caralho', 'agora', 'preocupar', 'esther', 'ir', 'matar']",False,False,False,False,False,False
"['noffa', 'querer', 'mtoooooo', 'pqp']",False,False,False,False,False,False
"['moonlight', 'bom', 'pqp', 'perfeição']",False,False,False,False,False,False
"['comprar', 'pulseiro', 'nome', 'ingrid']",False,False,False,False,False,False
"['merdar', 'depender', 'outro', 'pqp']",False,False,False,False,False,False
"['manicure', 'querer', 'empurrar', 'unha', 'traveco', 'qualquer', 'forma', 'entender', 'gostar', 'viadoooo']",True,False,False,False,False,False
"['nada', 'demais', 'pqp', 'kkkkkkk']",False,False,False,False,False,False
"['hoje', 'festinha', 'pretinha']",False,False,False,True,False,False
"['escurinho', 'favor o']",False,False,False,False,False,False
"['considerar', 'puta']",False,True,True,False,False,False
"['parada', 'antigo', 'pra', 'caralho', 'toda', 'vez', 'vejo', 'leio', 'algo', 'sobre', 'fico', 'semana', 'intrigar', 'pensar', 'em isso']",False,False,False,False,False,False
"['Flugay', 'falar', 'merdo', 'de esse', 'time', 'fazer', 'promoção', 'todo', 'dia', 'ingresso', 'real', 'lota', 'maraca', 'torcido', 'minúscula', 'querer', 'falar', 'flamengo', 'Liga', 'doidão', 'querer', 'comparar', 'milhão', 'torcedor', 'contra', 'milhão', 'vcs', 'piar']",True,True,True,False,False,False
"['vsf', 'começar', 'primeiro', 'porr']",False,True,True,False,False,False
"['porra', 'querer', 'pena', 'poder']",False,False,False,False,False,False
"['caralho', 'álbum', 'impactar', 'tanto', 'época', 'primeira', 'vez', 'escutei', 'dado', 'contar', 'dia', 'deitar', 'cama', 'deprimer', 'de esse', 'álbum', 'lembro', 'outro', 'álbum', 'ter', 'mexer', 'tanto', 'comigo', 'pra', 'sentimento', 'bom', 'ruim']",False,False,False,False,False,False
"['errar', 'mina', 'gostoso', 'krl', 'acabo', 'pirocao']",False,True,False,False,True,False
"['ver', 'muito', 'gente', 'sempre', 'amei', 'querer', 'perto', 'um', 'atitude', 'nojento', 'pra', 'caralho', 'sempre', 'querer', 'ver', 'via']",False,False,False,False,False,False
"['viado', 'bebi', 'cerveja', 'diferente', 'demais', 'muito', 'gostoso', 'tomei', 'Madalena', 'limão', 'querinha', 'brahma']",True,False,False,False,False,False
"['alguém', 'ajudar', 'convencer', 'merda', 'boehl', 'baile', 'kkkkk', 'guri', 'Chato', 'porra']",False,True,True,False,False,False
"['forma', 'irracional', 'encarar', 'questão', 'importante', 'brazil', 'vestir', 'con', 'calça', 'jeans', 'apertar', 'ficar', 'ainda', 'dificil', 'estupro', 'demor', 'ministra', 'idiota', 'ir', 'querer', 'implantar', 'cinto', 'castidade', 'verme']",False,False,True,False,True,False
"['mina', 'paulista', 'relaxa']",False,False,False,False,False,True
"['ngm', 'mandar', 'pergunta', 'em esse', 'porra']",False,False,False,False,False,False
"['puta', 'parir', 'caloooooor']",False,False,False,False,False,False
"['bom', 'show', 'pqp']",False,False,False,False,False,False
"['falar', 'fazer', 'amor', 'foder', 'depender', 'humor', 'mudo', 'hoje', 'mood', 'pra', 'primeiro', 'opção']",False,True,False,False,False,False
"['porra', 'kkkk']",False,False,False,False,False,False
"['tomaro', 'irmã', 'tome', 'bem', 'meio']",False,True,True,False,False,False
"['nervoso', 'caralho']",False,False,False,False,False,False
"['perder', 'oportunidade', 'xingar', 'novatos', 'lixo']",False,False,True,False,False,False
"['acabar', 'passar', 'rato', 'cara', 'aqui', 'alojamento', 'puta', 'parir']",False,False,False,False,False,False
"['mulherão', 'porra']",False,False,False,False,False,False
"['kkkkk', 'porra', 'amigo', 'pprt']",False,False,False,False,False,False
"['singela', 'perguntinha', 'barroso', 'Supremo', 'Merda', 'golpista', 'safar', 'bandido', 'toga', 'oficce', 'boy', 'globo', 'cachorrinho', 'tio', 'sar', 'marionete', 'poderoso', 'comparsa', 'juiz', 'ladr', 'pau', 'mandar', 'marinho', 'grande', 'filedaputa', 'tudo', 'junto', 'misturar']",False,False,True,False,False,False
['porra'],False,False,False,False,False,False
"['ir', 'toma', 'enfia', 'robo', 'bundo']",False,True,True,False,False,False
"['fico', 'contente', 'ver', 'daniel', 'Furlan', 'consolidar', 'galã', 'feio', 'série']",False,False,True,False,False,False
"['amigo', 'fei', 'pqp']",False,False,False,False,False,False
"['casa', 'dia', 'feio', 'pqp']",False,False,True,False,False,False
"['cenoso', 'perto', 'eu', 'ver', 'pqp', 'kkkmk']",False,False,True,False,False,False
"['porra', 'essakkkkkkkkk']",False,False,False,False,False,False
"['prr', 'fico', 'olhar', 'vejo', 'gordo']",False,False,False,False,False,False
"['poxa', 'querer', 'engolir', 'pau', 'jungkook', 'inteirinho']",False,True,False,False,False,False
"['vsf', 'ent']",False,True,True,False,False,False
"['tirar', 'pinto', 'largurar', 'um', 'diâmetro']",False,True,False,False,False,False
"['ter', 'jogar', 'branco', 'fdp', 'embaixo', 'tr']",False,False,True,True,False,False
"['verdade', 'porrar']",False,False,False,False,False,False
"['puto', 'tempo']",False,False,False,False,False,False
"['nunca', 'ir', 'superar', 'pqp', 'surto', 'grande']",False,False,False,False,False,False
"['caralho', 'véi', 'kkkkkkkkk']",False,False,False,False,False,False
"['porra', 'propósito', 'analfabetismo', 'vergonha', 'alheio']",False,False,True,False,False,False
"['idade', 'pra', 'lidar', 'gente', 'idiota', 'fazer', 'vitimo', 'ser', 'pau', 'desrespeita', 'pra', 'caralho', 'querer', 'cobrar', 'algo']",False,True,True,False,False,False
"['empate', 'brasili', 'amparo', 'Flamengo', 'jabaquar', 'além', 'vitória', 'mauaense', 'sobre', 'guarulho', 'realizar', 'confira', 'jogo', 'primeira', 'rodada', 'paulista', 'sub', 'segundo', 'divisão']",False,False,False,False,False,False
"['tempo', 'bom', 'porra', 'kkk']",False,False,False,False,False,False
"['escrever', 'ler', 'pau', 'comeu']",False,True,False,False,False,False
"['manokkkkkkkkkkk', 'apagar', 'outro', 'vsf']",False,False,True,False,False,False
"['entendi', 'dizer', 'sapatão', 'namora', 'pegar', 'homem', 'entender']",False,False,False,False,False,False
"['porra', 'querer', 'ter', 'problema']",False,False,False,False,False,False
"['ver', 'nao', 'saber', 'contar', 'filho', 'putar', 'pai']",False,False,True,False,False,False
"['putinha', 'gozar', 'litro']",False,True,True,False,True,False
"['ótimo', 'amg', 'pqp']",False,False,False,False,False,False
"['ontem', 'date', 'cult', 'tranquilo', 'pra', 'parar', 'bateco', 'Centro', 'beber', 'litrão', 'enquanto', 'tocar', 'funk', 'ralar', 'auge']",False,True,False,False,False,False
"['Mds', 'macho', 'péssimo', 'porra']",False,False,False,False,False,False
"['caralho', 'sorte']",False,False,False,False,False,False
"['partir', 'ver', 'tricolor']",False,False,False,False,False,False
"['clube', 'dar', 'cara', 'primeiro', 'vídeo', 'abel', 'Foto', 'Leovegildo', 'agora', 'comentário', 'precisamo', 'lado', 'técnico', 'ir', 'bater', 'demais', 'em ele', 'bem', 'sacano', 'em esse', 'mau', 'caráter', 'citar', 'nome']",False,False,False,False,False,False
"['ponto', 'ideal', 'carne', 'pasto', 'mugir', 'fdp']",False,False,True,False,False,False
"['gente', 'tão', 'vender', 'ingresso', 'pqp']",False,False,False,False,False,False
"['kkkkkkkkkkkkkkkk', 'mano', 'vsf']",False,False,True,False,False,False
"['pretinho', 'perverso']",False,False,True,True,False,False
"['homem', 'gostoso', 'porra', 'bocar', 'hein', 'vontade', 'beijar', 'largar']",False,True,False,False,False,False
"['ninguém', 'segurar', 'meninaaas', 'caralhooo', 'vago', 'porra']",False,False,False,False,False,False
['marina'],False,False,False,False,False,False
"['saber', 'semana', 'todo', 'ir', 'ficar', 'em esse', 'chuva', 'vento', 'chato', 'pra', 'caralho', 'correr', 'fazer', 'treinamento', 'pistolar']",False,False,False,False,False,False
"['Cara', 'dramo', 'clima', 'desgraçar', 'de aqui', 'prefiro', 'calor', 'rio', 'pensar', 'dois', 'vez']",False,False,False,False,False,False
"['mulherzinha', 'nojento', 'dou', 'play']",False,False,True,False,True,False
"['kkkkkkkkkkkkkkkkkkkkkkkkkkk', 'Puta', 'parir', 'sai', 'correr', 'dps', 'final', 'tipo', 'ir', 'peitar']",False,False,False,False,False,False
"['favor', 'alguém', 'matar', 'porque', 'surtar', 'absolutamente', 'nada', 'ir', 'chorar', 'tão', 'burrar', 'idiota']",False,False,True,False,False,False
"['apenas', 'fuckin', 'mês', 'pra', 'mudar', 'situação', 'planeto', 'gente', 'acorder', 'plmns', 'de aqui', 'pra', 'planeta', 'ir', 'inabitável', 'todo', 'mundo', 'cagar', 'pra', 'brincadeira', 'mds', 'ir', 'morrer', 'intoxicar', 'lixo', 'lixo', 'culpa']",False,False,False,False,False,False
"['Peta', 'Caralho', 'ahahah']",False,False,True,True,False,False
"['deter', 'criança', 'frente', 'pqp']",False,False,True,False,False,False
"['carair', 'pensei', 'gibir']",False,False,False,False,False,False
"['nunca', 'corrir', 'tanto', 'bailar', 'ontem', 'kkkkkkkkkk', 'pqp']",False,False,False,False,False,False
"['mlk', 'fdp', 'descer', 'bala', 'eu', 'kkkkkkk']",False,False,True,False,False,False
"['pagar', 'mlk', 'msm', 'sapatão', 'caralho']",True,True,False,False,True,False
"['lidar', 'problema']",False,False,False,False,False,False
"['orgulhar', 'pra', 'cacete', 'querer', 'ouro', 'pra', 'apagar', 'cabeça']",False,False,False,False,False,False
"['menina', 'jogar', 'pqp']",False,False,False,False,False,False
"['música', 'antigo', 'vídeo', 'camiseto', 'over', 'the', 'Garden', 'wall', 'asdaushdhusadhcaralho']",False,False,False,False,False,False
"['ficar', 'reclamar', 'pornô', 'aqui', 'bom', 'ver', 'aqui', 'nenhum', 'lucro', 'pra', 'fazer', 'doq', 'site', 'pqp', 'indústria', 'nojo', 'tanto', 'gente', 'trazer', 'pra', 'militante', 'agora', 'vcs', 'longe', 'demais']",False,False,True,False,False,False
"['pena', 'ir', 'ter', 'beijar', 'boca', 'em esse', 'porra', 'lir', 'demais']",False,False,False,False,False,False
"['feio', 'pegar']",False,False,False,False,False,False
"['kkkkkkkkk', 'pqp']",False,False,False,False,False,False
"['dar', 'pau', 'tempo', 'uso', 'direto', 'dar', 'tela', 'azul', 'vez', 'travar', 'imagem', 'som']",False,False,False,False,False,False
"['ir', 'toma', 'moral', 'faltar', 'consideração', 'parente', 'pior', 'tudo']",False,True,True,False,False,False
"['amassar', 'filho', 'putar']",False,False,True,False,False,False
"['valer', 'vozinho', 'corno', 'desgraçar', 'ouvir', 'descornar']",False,True,True,False,False,False
"['kkkkkkkkkkkk', 'vtnc', 'rapar']",False,False,True,False,False,False
"['caralho', 'chover']",False,False,False,False,False,False
"['caralho', 'odeio', 'chuva']",False,False,False,False,False,False
"['perdi', 'metade', 'baile', 'contar', 'de esse', 'fuder', 'jao']",False,False,True,False,False,False
"['carair', 'borracha', 'mano']",False,False,False,False,False,False
"['querer', 'querer', 'quer', 'ir', 'querer', 'então', 'brota', 'malditar']",False,False,False,False,False,False
"['pessoal', 'ônibus', 'passar', 'ponto', 'puta', 'parir', 'percebi', 'agora', 'sabadouuu']",False,False,False,False,False,False
"['acreditar', 'Brasil', 'ir', 'perder', 'mano', 'pqp']",False,False,False,False,False,False
"['moral', 'real', 'oficial', 'yohan', 'nascer', 'virar', 'pra', 'lua', 'porque', 'nao', 'possível', 'alguir', 'ter', 'tanto', 'sorte', 'vida', 'rapaz']",False,False,False,False,False,False
"['contexto', 'burro']",False,False,True,False,False,False
"['acreditar', 'sério', 'kkkkkkkkkkkkkkkkkkk', 'matar', 'pqp']",False,False,True,False,False,False
"['vida', 'porra', 'escolhe', 'abortar', 'vida', 'decidir', 'fazer', 'macho', 'ridículo', 'vir']",False,False,True,False,False,False
"['puta', 'Merda', 'vontade', 'sair', 'casa', 'caixo', 'cabeça']",False,False,False,False,False,False
"['nojo', 'pegar', 'ficar', 'logo', 'ali', 'dar', 'ir', 'toma']",False,True,True,False,False,False
"['canalha', 'bloqueadadireito', 'uner', 'vida', 'longo', 'presidente']",False,False,True,False,False,False
"['tudo', 'sudoestar', 'menos', 'caralho']",False,False,False,False,False,False
"['povo', 'passar', 'pano', 'pro', 'racismo', 'carar', 'pau', 'fogo', 'racista']",False,False,True,False,False,False
"['puta', 'ir', 'bloquear']",False,False,False,False,False,False
"['vtnc', 'Internet', 'lixo', 'acabar']",False,False,False,False,False,False
"['jogo', 'camisa', 'atlético', 'Madrid', 'dever', 'ruim', 'então', 'bom', 'msm', 'patric', 'flechar']",False,False,True,False,False,False
"['aiaiaiaiair', 'ver', 'um', 'coisa', 'de esse', 'fico', 'pensar', 'lucro', 'virar', 'piriguete', 'kkkkkkkkkkkkkkkkkkk']",False,False,False,False,True,False
"['ter', 'coragem', 'evento', 'jean', 'puta', 'merdo']",False,False,True,False,False,False
"['ódio', 'de isso', 'cara', 'jogar', 'branco', 'escroto', 'trilho', 'aff']",False,False,True,True,False,False
"['ir', 'tomar']",False,False,True,False,False,False
"['porra', 'rinite', 'deixar']",False,False,False,False,False,False
"['chegar', 'algum', 'show', 'primeiro', 'show', 'vida', 'nunca', 'ir', 'esquecer', 'surto', 'pqp']",False,False,False,False,False,False
"['matar', 'alguém', 'distância', 'vsf', 'diegar']",False,False,True,False,False,False
"['professora', 'piroco']",False,True,True,False,False,False
"['gostoso', 'filho', 'putar', 'tal']",False,True,True,False,False,False
"['estarar', 'dois', 'próximo', 'sábado', 'deixar', 'tomar', 'gol', 'fim', 'jogo', 'porra']",False,False,False,False,False,False
"['estudar', 'história', 'maranhão', 'mds', 'lembro', 'nada', 'inclusive', 'puto', 'fato', 'poderíar', 'ter', 'ser', 'colonizar', 'francês', 'merr', 'português', 'expulsar', 'pensar', 'maranhense', 'falar', 'francês', 'ficar', 'nooooojo']",False,False,True,False,False,True
"['ponto', 'pegar', 'teníaser', 'morrer', 'verme', 'cabeça']",False,False,False,False,False,False
"['ir', 'aproveitar', 'fdp', 'viciar', 'lol']",False,False,True,False,False,False
"['sério', 'achar', 'raça', 'gato', 'feio', 'gente', 'olhar', 'coisa', 'fofa']",False,False,False,False,False,False
"['tweet', 'indignação', 'carair', 'man', 'combinar', 'horários', 'horário', 'inferno', 'ter', 'esperar']",False,False,False,False,False,False
"['olhar', 'ver', 'arrombar', 'conferir']",False,True,True,False,False,False
"['deus', 'ansioso', 'pouco', 'pra', 'formatura', 'puto', 'merdo']",False,False,False,False,False,False
"['desculpa', 'dar', 'hoje', 'pra', 'sair', 'casa', 'Aoooo', 'bocona', 'Lambari', 'porra', 'ein', 'atitude']",False,False,True,False,False,False
"['burro', 'ter', 'colocar', 'natalia', 'bem', 'antes', 'cuzao']",False,False,True,False,False,False
"['soubesse', 'carro', 'dar', 'tanto', 'trabalho', 'comprar', 'jeito', 'nenhum', 'tomar']",False,False,False,False,False,False
"['ir', 'toma', 'jornal', 'bosta', 'achar', 'desgraçar', 'burro']",False,True,True,False,False,False
"['garoto', 'chernobyl', 'mandar', 'tomar', 'aff', 'garoto', 'tóxico']",False,False,True,False,False,False
"['querer', 'tatuagem', 'fazer', 'ridícula', 'horroroso']",False,False,False,False,False,False
"['tmj', 'mano', 'porra', 'ontem', 'nois', 'achar', 'casa']",False,False,False,False,False,False
"['puta', 'Merda', 'enalteça', 'vitao']",False,False,False,False,False,False
"['porra', 'povo', 'evoluir', 'amor', 'porque', 'importar']",False,False,False,False,False,False
"['beise', 'racista', 'caralho']",False,False,True,False,False,False
"['brasíliar', 'então', 'falar', 'Concordo', 'vei', 'pqp']",False,False,False,False,False,True
"['sim', 'galerar', 'tacar', 'pau', 'levantadora', 'errar', 'tipo', 'vez', 'culpa', 'bola', 'vir', 'baixar', 'pra', 'fazer', 'muito', 'coisa', 'sempre', 'assim', 'povo', 'aceitar', 'fav', 'erra', 'tals']",False,False,False,False,False,False
"['caralho', 'sofrir', 'passar']",False,False,False,False,False,False
"['porra', 'crocs', 'mano', 'comprar', 'um', 'vans', 'novo', 'kkkkkkkkkkkkkkkkkkkkk']",False,False,True,False,False,False
"['cor', 'afffff', 'linda', 'caralho']",False,False,False,False,False,False
"['matéria', 'asqueroso', 'repúdio']",False,False,False,False,False,False
"['levei', 'pau', 'pantufa', 'Kkkkkkkkkkkkkkkkm']",False,False,False,False,False,False
"['ir', 'ficar', 'assim', 'nao', 'ligar', 'desgraçar']",False,False,True,False,False,False
"['enfiar', 'grande', 'neah']",False,True,True,False,False,False
"['pau', 'trair', 'coisinha']",False,True,True,False,False,False
"['falar', 'passar', 'prática', 'pensar', 'mim', 'tomeir', 'literalmente']",False,False,False,False,False,False
"['daya', 'virar', 'lixo']",False,False,True,False,False,False
"['virar', 'modinha', 'mulher', 'fama', 'pouco', 'dinheiro', 'pra', 'sincero', 'querer', 'receber', 'retorno', 'ano', 'lutar', 'em esse', 'profissão', 'desvalorizar', 'onde', 'bom', 'vir', 'querer', 'viver', 'vida', 'sonho', 'tempo', 'chamar', 'vagabur']",False,False,False,False,False,False
"['iiiii', 'apenas', 'curiosidade', 'querer', 'nada', 'contigo', 'ridículo', 'porva', 'ir', 'toma']",False,False,True,False,False,False
"['pqp', 'video', 'caralho']",False,False,False,False,False,False
"['dps', 'beija', 'fdp']",False,False,False,False,False,False
"['fundo', 'enter', 'medo', 'saber', 'rejeitar', 'feminino', 'demais', 'graças', 'deusar', 'nunca', 'questão', 'pra', 'eu', 'frustrante', 'pra', 'porra', 'nível', 'afetar', 'maneira', 'comporte']",False,False,False,False,False,False
"['sentir', 'lixo', 'hoje', 'pqp']",False,False,False,False,False,False
"['estresse', 'caralho']",False,False,False,False,False,False
"['pau', 'quebrar']",False,False,False,False,False,False
"['pqp', 'valer', 'paguei', 'ontem', 'kkkkkkkkk', 'nunca']",False,False,False,False,False,False
"['sôtora', 'achar', 'dinheiro', 'contribuinte', 'altamente', 'lesar', 'ministério', 'público', 'reforçar', 'sistema', 'informático', 'ver', 'intrusão', 'Rui', 'Pinto', 'continuar', 'bom', 'trabalho', 'candidaturar', 'Câmara', 'Municipal', 'Porto']",False,False,False,False,False,False
"['Gesseiro', 'avenida', 'paulista', 'ver']",False,False,False,False,False,False
"['fazer', 'deltan', 'dallagnol', 'vergonhoso', 'fúr', 'militante', 'guiar', 'ideologia', 'nefando', 'justificar', 'nível', 'perseguição', 'bravo', 'representante', 'Ministério', 'público', 'partir', 'judiciário', 'precisar', 'reagir', 'repudiar', 'veementemente', 'manobra', 'asqueroso']",False,False,False,False,False,False
"['parecer', 'anjo', 'ir', 'fuder']",False,True,False,False,False,False
"['trás', 'pequeno', 'pra', 'gente', 'ver', 'hein', 'sdd', 'puto']",False,False,False,False,False,False
"['vamo', 'caraio']",False,False,False,False,False,False
"['odeio', 'cliente', 'mandar', 'tomar']",False,False,False,False,False,False
"['deus', 'gente', 'chato', 'querer', 'mandar', 'pessoa', 'querer', 'falar', 'pessoa', 'parecer', 'belieber', 'pqp']",False,False,True,False,False,False
"['pqp', 'mta', 'vergonha', 'tristir']",False,False,False,False,False,False
"['dia', 'integridade', 'reconhecimento', 'marinar', 'comunidade', 'científico', 'poder', 'querer', 'lacrar']",False,False,False,False,False,False
"['termino', 'Cara', 'tar', 'ir', 'ksa', 'roubar', 'eu', 'kkkkkkk', 'feio']",False,False,True,False,False,False
"['aqui', 'seleção', 'bicampeã', 'porra']",False,False,False,False,False,False
"['mina', 'pagar', 'playboyzinho', 'ir', 'bom', 'festa', 'saber', 'lagozar', 'pal', 'zoto', 'tbm', 'fia', 'ficar', 'fácil']",False,True,False,False,False,False
"['spoiler', 'reggie', 'perder', 'cabeça', 'ir', 'foder', 'achar', 'falar', 'assim', 'mulher', 'joelle']",False,False,True,False,False,False
"['liberar', 'cocaína', 'ent', 'caralho', 'alar']",False,True,True,False,False,False
"['anunciar', 'cara', 'filho', 'puta']",False,False,True,False,False,False
"['Kkkkkkkkkkkkkkkkkkkkkkkkkk', 'dor', 'tanto', 'rir']",False,False,False,False,False,False
"['moleque', 'desenha', 'pra', 'caralho']",False,False,False,False,False,False
