tokenized_text,health,ideology,insult,lgbtqphobia,other_lifestyle,physical_aspects,profanity_obscene,racism,sexism,xenophobia
['ridícula'],False,False,True,False,False,False,False,False,False,False
"['esperar', 'casamento', 'vcs', 'durar', 'puta', 'desastrekkkkkkkkkkk']",False,False,False,False,False,False,True,False,False,False
"['lir', 'demais', 'existir', 'tanto', 'gente', 'preconceituoso', 'ignorante']",False,False,True,False,False,False,False,False,False,False
"['arthur', 'ir', 'tomar', 'ir', 'mimimi', 'crlh', 'voltar', 'paredão', 'vez', 'em esse', 'parecer', 'saber', 'ir', 'voltar', 'dnv', 'fode', 'hashtag']",False,False,True,False,False,False,True,False,False,False
"['lixo', 'igual', 'globosta', 'Moro', 'trairar']",False,True,True,False,False,False,False,False,False,False
"['globo', 'ver']",False,False,False,False,False,False,False,False,False,False
"['gente', 'amar', 'porra', 'falar', 'nome', 'tds', 'fodase']",False,False,True,False,False,False,True,False,False,False
"['tão', 'branco', 'imagem', 'colorid', 'provar', 'vermelho', 'moral', 'loucur', 'Comentari', 'aqui', 'povo', 'tudo', 'laber', 'louco']",False,False,False,False,False,False,False,False,False,False
"['dois', 'apodrecer', 'cadeia']",False,False,True,False,False,False,False,False,False,False
"['reporter', 'bela', 'hipocrito']",False,False,True,False,False,False,False,False,False,False
"['gado', 'noção']",False,False,True,False,False,False,False,False,False,False
"['menos', 'monark', 'poder', 'ter', 'admitir', 'erro', 'pedir', 'desculpa', 'despedir', 'decentemente', 'público', 'acompanhar', 'todo', 'ano', 'atitude', 'mostrar', 'nível', 'preocupação', 'apologio', 'nazismo', 'cagar', 'pra', 'tudo', 'rapaz', 'explicar', 'apenas', 'fazer', 'birra', 'falar', 'último', 'flow', 'cabar']",False,False,True,False,False,False,False,False,False,False
"['nariz', 'escorrer', 'em esse', 'crlh', 'Merda', 'prago', 'ruim']",False,False,True,False,False,False,True,False,False,False
"['faltar', 'respeito', 'família', 'criança', 'porque', 'deixar', 'criança', 'ser', 'apenas', 'criança', 'adulto', 'decidir', 'escolha', 'sexual', 'pleno', 'discernimento', 'porque', 'deixar', 'família', 'ensinar', 'acreditar', 'filho', 'porque', 'querer', 'empurrar', 'ideologia', 'marra', 'ficar', 'claro', 'absolutamente', 'nada', 'contra', 'escolha', 'sexual', 'nenhum', 'adulto', 'capaz', 'segundo', 'lei', 'ano', 'diante', 'bestialidade', 'longe', 'demais', 'falar', 'sobre', 'lanche', 'ponto', 'aprendar', 'respeitar', 'grego', 'troiano']",False,True,True,False,False,False,False,False,False,False
"['son', 'uno', 'hipócrito', 'les', 'importar', 'bien', 'pueblo', 'todo', 'seguir', 'contra', 'gobierno', 'dan', 'asco']",False,True,True,False,False,False,False,False,False,False
"['tudo', 'rato', 'bar', 'bandido', 'sobrar']",False,False,True,False,False,False,False,False,False,False
[],False,False,False,False,False,False,False,False,False,False
"['Mds', 'Muie', 'fdp']",False,False,True,False,False,False,True,False,False,False
"['fode', 'poder', 'colocar', 'algum', 'coisa', 'alexo', 'pra', 'ajudar', 'relaxar', 'dormir']",False,False,True,False,False,False,True,False,False,False
"['saudação', 'anão', 'ajudar', 'irmão', 'suponha', 'conhecer', 'mulher', 'certo', 'nível', 'intimidade', 'conotação', 'sexual', 'possível', 'oferecer', 'dinheiro', 'pra', 'fornicar', 'mesmo', 'passar', 'perverter', 'viável', 'puro', 'ilusão', 'sentirio', 'ofender']",False,False,True,False,False,True,True,False,False,False
"['resumo', 'vcs', 'achar', 'achismo', 'realidade', 'culpa', 'mino', 'burrice', 'coletivo', 'vcs', 'ir', 'deus']",False,False,True,False,False,False,False,False,False,False
"['agora', 'foder']",False,False,False,False,False,False,True,False,False,False
['babaco'],False,False,True,False,False,False,False,False,False,False
"['stf', 'vergonha', 'Brasil', 'organização', 'crime', 'juiz', 'advogar', 'bandir', 'criminoso', 'político', 'corrupto', 'ladrão']",False,True,True,False,False,False,False,False,False,False
"['palhaçar', 'tão', 'fazer', 'cara', 'falar', 'Merda', 'uem', 'nao', 'erra', 'em esse', 'vida', 'cambar', 'fdp']",False,False,True,False,False,False,True,False,False,False
"['vida', 'ir', 'fuder', 'bom', 'puta', 'sair', 'ileso', 'filósofo']",False,False,True,False,False,False,True,False,True,False
"['todo', 'dia', 'acéfalar', 'diferente', 'dizer', 'margarido', 'culpar', 'tudo', 'único', 'erro', 'cometer', 'confiar', 'pessoa', 'merecio', 'All', 'Are', 'disgusting']",False,False,True,False,False,False,False,False,False,False
"['foda', 'novo', 'sentido', 'pro', 'humor', 'pra', 'comedia', 'novo', 'visão', 'critico', 'jovem', 'engraçar', 'chegar', 'inovar', 'fazer', 'todo', 'mundo', 'pensar', 'refletir', 'rir', 'engraçar', 'comédia', 'humor', 'criticar', 'tudo', 'junto', 'muito', 'inteligencia', 'etc', 'favor', 'fazer', 'muito', 'genti', 'querer', 'rir', 'gostar', 'ver', 'falar', 'nun', 'video', 'sobre', 'politico', 'saber', 'quase', 'todo', 'mundo', 'falar', 'sobre', 'Polica', 'acho', 'aque', 'ficar', 'car', 'lingua', 'jovem', 'engraçar']",False,False,False,False,False,True,True,False,False,False
"['insuportável', 'babaco', 'Gustavo', 'merecer', 'resposta', 'nenhum', 'lixo']",False,False,True,False,False,False,False,False,False,False
"['saber', 'pessoa', 'pavio', 'curto', 'ficar', 'tirar', 'pessoa', 'ver']",False,False,False,False,False,False,False,False,False,False
"['saber', 'nazismo', 'fodar', 'época', 'comunismo', 'hoje', 'matar', 'matar', 'muito', 'pessoa', 'hoje', 'criminalizar', 'igual', 'nazismo', 'precisar', 'pensar', 'caixa', 'criminalizar', 'comunismo']",False,True,True,False,False,False,True,False,False,False
"['adorei', 'porque', 'autistina', 'maravilhoso', 'gordinho', 'fiquei', 'triste', 'corpo', 'assistir', 'autistino', 'auto', 'parabéns', 'gordinha', 'gostoso', 'magrinha', 'gordar', 'exseso', 'gortosura']",False,False,False,False,False,False,False,False,False,False
['foda'],False,False,False,False,False,False,True,False,False,False
"['cara', 'achar', 'respeito', 'ver', 'trabalhar', 'usar', 'arma', 'votar', 'compensa', 'discutir', 'pessoa', 'assim', 'ignorante', 'alienar', 'restar', 'ter']",False,False,True,False,False,False,False,False,False,False
"['palmeira', 'bom', 'jogador', 'mongolóide']",False,False,True,False,False,False,False,False,False,False
"['porra', 'celular', 'mão', 'ainda', 'tirar', 'título', 'ir', 'tirar', 'merda', 'adolescente']",False,False,True,False,False,False,True,False,False,False
"['falar', 'bem', 'mulher', 'bonito', 'ficar', 'impressionado', 'tanto', 'inteligência', 'ir', 'ver', 'marido', 'cavalo', 'ignorante']",False,False,True,False,False,False,False,False,False,False
"['concordo', 'tudo', 'crepusculo', 'Merda', 'total']",False,False,True,False,False,False,False,False,False,False
"['slk', 'otaku', 'sempre', 'vergonha', 'inegável', 'refutar', 'kkmkkkkkkkkkkkkk', 'gay']",False,False,True,False,False,False,False,False,False,False
"['ator', 'tentar', 'confundir', 'mulher', 'tudo', 'ser']",False,False,False,False,False,False,False,False,False,False
"['calar', 'poeta']",False,False,True,False,False,False,False,False,False,False
['fascista'],False,True,True,False,False,False,False,False,False,False
"['sinceramente', 'tão', 'linda', 'mosso', 'tentar', 'emagrece', 'ir', 'sentir', 'bom', 'merecer', 'poder', 'matar']",True,False,True,False,False,True,False,False,False,False
"['debilóidir', 'traficante', 'madeiro']",False,False,True,False,False,False,False,False,False,False
"['alemanha', 'tudo', 'diferente', 'existir', 'flow', 'demente', 'prender']",False,False,True,False,False,False,False,False,False,False
"['Wowwww', 'flaco', 'nadie', 'importar', 'qué', 'molesta', 'comentar', 'tan', 'innecesario', 'metan', 'los', 'chico', 'esto', 'estaba', 'hablar', 'de alas', 'viene', 'ese', 'random', 'meter', 'tema', 'sin', 'sentido', 'dice', 'Manga', 'ridiculo', 'una', 'fan', 'de alas', 'saber', 'dónder', 'saca', 'estuper']",False,False,True,False,False,False,False,False,False,True
"['caraio', 'negócio', 'ter', 'personalidade', 'saber', 'bater', 'apanhar', 'ficar', 'igual', 'pro', 'player', 'bunda', 'mole', 'agregar', 'nada', 'vamo', 'tita']",False,False,True,False,False,True,True,False,False,False
"['bem', 'vir', 'time', 'desde', 'fundamento', 'festival', 'putariar', 'url']",False,False,True,False,False,False,True,False,False,False
"['monte', 'comentário', 'hipócrita', 'aqui', 'lucro', 'marer', 'fazer']",False,False,True,False,False,False,False,False,False,False
"['vez', 'covarde', 'curr', 'manada', 'todo', 'gado', 'passar', 'de isso', 'assim', 'próprio', 'nazista', 'sab', 'saber', 'pensar', 'conta', 'próprio', 'dia', 'dia', 'ir', 'demorar', 'poder', 'dar', 'coletivo', 'esmagar', 'indivíduo', 'esmagar', 'grande', 'injustiça', 'humanidade', 'causar', 'grupo', 'maioria', 'qual', 'pessoa', 'incapaz', 'questionar', 'fazer', 'problema', 'acreditar', 'combater']",False,True,True,False,False,False,False,False,False,False
"['bicha', 'tentar', 'diferente', 'menos', 'monete', 'ganhar', 'dinheiro', 'cima', 'otario']",False,False,True,True,False,False,False,False,False,False
"['poder', 'abrir', 'podcast', 'solo', 'achar', 'alguém', 'querer', 'conversar', 'de esse', 'pessoa', 'provavelmente', 'imagem', 'manchar']",False,False,False,False,False,False,False,False,False,False
"['parada', 'desgracado', 'nao', 'saber', 'existir']",False,False,True,False,False,False,False,False,False,False
"['falar', 'lixo', 'poder', 'globo', 'dããããããrd']",False,False,True,False,False,False,True,False,False,False
"['minuto', 'silencio', 'foda', 'kkkkkkkkkkkkkkkkkkkkkkkkk']",False,False,False,False,False,False,True,False,False,False
"['mongoloide', 'conseguir', 'ingresso', 'pro', 'onix', 'day', 'reclamando', 'pessoal', 'gravar', 'doja', 'performar', 'Kkkj', 'passo', 'mal']",False,False,True,False,False,False,False,False,False,False
['Felipe'],False,False,False,False,False,False,False,False,False,False
"['ir', 'entrar', 'justiça', 'coletivo', 'contra', 'verme', 'comunista', 'url']",False,True,True,False,False,False,False,False,False,False
"['de eu', 'céu', 'gente', 'senso', 'ridículo']",False,False,True,False,False,False,False,False,False,False
"['mané', 'ridícula', 'oqqqq', 'sow']",False,False,True,False,False,False,False,False,False,False
"['feio', 'kkkk']",False,False,False,False,False,False,False,False,False,False
"['kkkkkkkkkkkkk', 'ga', 'hrser', 'agua', 'encanar', 'kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk', 'Mano', 'edição', 'fodo']",False,False,False,False,False,False,True,False,False,False
"['alienado', 'cego', 'acéfalo', 'verdadeiro', 'massa', 'manobra', 'sistema', 'gado', 'funcional', 'pedir', 'ditadura']",False,True,True,False,False,False,False,False,False,False
"['bom', 'podcast', 'apenas', 'bater', 'vivo', 'cara', 'errar', 'bêbado', 'histórico', 'falar', 'merda', 'nazista']",False,False,True,False,False,False,False,False,False,False
"['crepusculo', 'modinha', 'rolar']",False,False,True,True,False,False,True,False,False,False
"['mendigo', 'querer', 'virar', 'estrela']",False,False,True,False,False,False,False,False,False,False
"['algum', 'ética', 'milenar', 'falar', 'tudo', 'público', 'ruim', 'ministro', 'tarsício', 'provar', 'setor', 'público', 'poder', 'fazer', 'coisa', 'bom', 'eficiente', 'barata', 'profissional', 'valer', 'pena', 'setor', 'privado', 'empreiteira', 'poder', 'fazer', 'porcaria', 'ter']",False,False,True,False,False,False,False,False,False,False
"['briguir', 'desgraçado', 'briguir']",False,False,True,False,False,False,False,False,False,False
"['homao', 'porra', 'cabelo', 'verde', 'saber']",False,False,False,False,False,False,True,False,False,False
"['hey', 'sos', 'una', 'malditar', 'chayotera', 'reís', 'del', 'dolor', 'del', 'pueblo', 'mil', 'vece', 'malditar', 'hdlp', 'hashtagr']",False,False,True,False,False,False,False,False,False,False
"['caralho', 'gente', 'deixar', 'mina', 'feliz']",False,False,False,False,False,False,True,False,False,False
"['fico', 'rir', 'igual', 'retardada', 'url']",False,False,True,False,False,False,False,False,False,False
"['falar', 'merdar', 'demais', 'nazista', 'engraçado', 'defender', 'regime', 'sanguinário', 'comunista', 'poder', 'ninguém', 'ficar', 'puto', 'pois', 'dever', 'ficar', 'puto', 'igual']",False,True,True,False,False,False,True,False,False,False
"['imbecilidade', 'atroz', 'grosseria', 'vulgaridade', 'vários', 'momento', 'imperdoável']",False,False,True,False,False,False,False,False,False,False
"['coisa', 'adiantar', 'debater', 'falar', 'partido', 'nazista', 'dizer', 'coisa', 'bom', 'psicopata', 'poder', 'defender', 'indefensável']",False,False,True,False,False,False,False,False,False,False
"['reclame', 'assédio', 'sair', 'pervetir', 'sexual', 'conhecer', 'min', 'exije', 'respeitir', 'estar', 'alcoolizar', 'drogar']",False,False,True,False,True,False,True,False,True,False
"['porra', 'crepuscolo', 'merdar']",False,False,True,False,False,False,True,False,False,False
"['indoidar', 'vez', 'cara', 'poder', 'louco', 'grande', 'clubista', 'trabalhar', 'jornalista', 'esportivo']",False,False,True,False,False,False,False,False,False,False
"['mandar', 'bem', 'pau', 'fundamentalista']",False,True,True,False,False,False,True,False,False,False
"['mina', 'chato']",False,False,True,False,False,False,False,False,False,False
"['caralho', 'acordar']",False,False,False,False,False,False,True,False,False,False
"['hashtag', 'ser', 'roubar', 'calcinha', 'apertar', 'trabalhar', 'contribuir', 'previdencia', 'ano', 'ser', 'roubar', 'governo', 'safar']",False,True,True,False,False,False,True,False,False,False
"['saga', 'crepúsculo', 'lixo', 'início', 'fim']",False,False,True,False,False,False,False,False,False,False
"['fã', 'doente', 'Loira', 'morrer', 'aqui', 'vergonha', 'Mds', 'vcs', 'saber', 'agir', 'parecer', 'criança', 'birrento', 'url']",False,False,True,False,False,True,False,False,False,False
"['dever', 'agradecir', 'ter', 'cliente', 'homofobico']",False,False,False,False,False,False,False,False,False,False
"['calar', 'boca', 'fudir']",False,False,True,False,False,False,True,False,False,False
"['verdadeiro', 'demônio']",False,False,True,False,False,False,True,False,False,False
"['falar', 'tudo', 'todo', 'nada', 'velho', 'saber', 'gente', 'ainda', 'curtar', 'gostar', 'de isso', 'gostar', 'cada']",False,False,True,False,False,False,True,False,False,False
"['nível', 'galerar', 'polítiza', 'vacino', 'puts', 'ir', 'pesquisar', 'mermão', 'vários', 'cientista', 'estudo', 'defender', 'vacina', 'fazer', 'mau', 'pra', 'criança', 'ir', 'estudar', 'filha', 'mãe']",True,False,True,False,False,False,True,False,False,False
"['lembrar', 'de aquele', 'tweet', 'mulher', 'trans', 'puts']",False,False,False,True,False,False,True,False,False,False
"['filho', 'putar', 'querer', 'mina', 'ir', 'meter', 'porrada', 'em esse', 'arrombado']",False,False,True,False,False,False,True,False,False,False
"['sabías', 'una', 'vez', 'jei', 'ayudó', 'saber', 'alguien', 'fumaba', 'marihuano', 'solo', 'usar', 'una', 'foto', 'inteligente', 'marico', 'ese']",False,False,True,True,False,False,False,False,False,False
"['ingênuo', 'amigo', 'donos', 'you', 'criar', 'plataforma', 'todo', 'judeu', 'bem', 'zuckerberg', 'tudo', 'ligar', 'comunicação', 'banco', 'judiciário', 'político', 'etc', 'mundo', 'inteiro', 'assim', 'sionista', 'ir', 'banir', 'abraço']",False,False,False,False,False,False,False,False,False,False
"['pra', 'acabar', 'vagabundo']",False,False,True,False,False,False,True,False,False,False
"['Bernardo', 'quanto', 'querer', 'pra', 'namorar', 'pagar', 'puts', 'lir', 'ver', 'porra', 'de esse', 'v铆deo', 'aaaaaaa']",False,False,True,False,False,False,True,False,False,False
"['enter', 'par', 'fingir', 'liga']",False,False,False,False,False,False,False,False,False,False
"['conozco', 'ese', 'camionero', 'pero', 'Cae', 'Puta', 'madre', 'dejar', 'inventar', 'coso', 'rodaballo', 'quemad']",False,False,True,False,False,False,False,False,False,False
"['enfiar', 'triplex', 'rabo', 'vagabur', 'lesa', 'pátrer', 'url']",False,True,True,False,False,False,True,False,False,False
"['nunca', 'entendi', 'mulher', 'ter', 'ganhar', 'voz', 'extremamente', 'chato', 'surto', 'coletivo']",False,False,True,False,False,True,False,False,False,False
"['dizer', 'maldito', 'homem', 'confiar', 'homem', 'sempre', 'confiar', 'único', 'nunca', 'ir', 'decepcionar', 'ridículo', 'ver', 'povo', 'idolatrar', 'bolsonaro']",False,True,True,False,False,False,False,False,False,False
"['car', 'bello', 'foda', 'ein']",False,False,True,False,False,False,True,False,False,False
"['caralho', 'olhar', 'olho']",False,False,False,False,False,False,True,False,False,False
"['deus', 'nojo', 'recebir', 'pau', 'horrível', 'homem', 'entendar', 'favor', 'tico', 'liro', 'sujo', 'seboso', 'vcs', 'tesao', 'nojento', 'agradeço', 'desde']",False,False,True,False,False,False,True,False,False,False
"['poder', 'fake', 'argentino', 'aguentar', 'ir', 'ajudar', 'kkkkk']",False,False,False,False,False,False,False,False,False,True
"['confessar', 'crepúsculo', 'sim', 'todo', 'livro', 'saber', 'saber', 'idiota', 'saber', 'vei', 'nunca', 'tanto', 'video', 'kkkk', 'acreditar', 'concordo', 'tudo', 'kkkkkkkkkkkkk', 'bom']",False,False,True,False,False,False,False,False,False,False
"['sair', 'de aqui', 'envolvo', 'traveco', 'memel']",False,False,True,True,False,False,False,False,False,False
"['bucetar', 'diabo']",False,False,True,False,False,False,True,False,False,False
"['Mds', 'garotar', 'parecer', 'traveco', 'maquiagem']",False,False,True,True,False,False,False,False,False,False
"['pessoa', 'obtusas', 'negacionisto', 'criar', 'caos', 'aumentar', 'número', 'óbito', 'país', 'péssimar', 'escolha', 'votar', 'professor', 'olhar', 'fazer', 'Brasil']",False,False,False,False,False,False,False,False,False,False
"['mandar', 'tomar']",False,False,True,False,False,False,True,False,False,False
"['linda', 'vídeo', 'vida', 'mudo', 'porque', 'gordar', 'tentar', 'amaçar', 'barriga', 'ajudar', 'ficar', 'grande']",False,False,False,False,False,True,False,False,False,False
"['sim', 'off', 'odeio']",False,False,False,False,False,False,False,False,False,False
"['lixo', 'pra', 'cara', 'estar', 'preso', 'desde', 'dia', 'acontecer', 'mariano', 'resumir', 'ir', 'dar', 'nada', 'novamente']",False,False,True,False,False,False,False,False,False,False
"['único', 'pessoa', 'desgraçar', 'decorado', 'tabuar', 'conheço', 'ainster']",False,False,True,False,False,False,False,False,False,False
"['mulher', 'insuportável', 'chegar', 'nível', 'porque', 'pessoal', 'deixar', 'primeiro', 'esporro', 'gritar', 'nível', 'jamais', 'enxer', 'soberba', 'de esse', 'maneira']",False,False,True,False,False,False,True,False,False,False
"['louco', 'rua', 'tiro', 'vídeo']",False,False,True,False,False,False,False,False,False,False
"['acabar', 'porraaaaaaaa', 'aqui', 'Brasil', 'porraaa', 'partir', 'Japão', 'Caralho', 'hashtag']",False,False,False,False,False,False,True,False,False,False
"['ir', 'acabar', 'matar', 'bolsonaro', 'país', 'enoja']",False,True,True,False,False,False,False,False,False,False
"['brasileiro', 'trochar', 'defender', 'ladrão', 'bander', 'político', 'brasileiro', 'pagar', 'tro', 'chá', 'povo', 'brasileiro']",False,True,True,False,False,False,False,False,False,False
"['mini', 'pão', 'vencer', 'sempre', 'exigir', 'outro', 'tão', 'essscroto', 'quanto', 'desejo', 'doentio', 'manipular', 'tudo', 'todo', 'bad', 'vibe', 'caralho']",False,False,True,False,False,False,True,False,False,False
"['kkkkkkk', 'oia', 'globosta', 'mafia', 'bandido', 'nazista', 'assassina', 'clickr', 'bait', 'kkkkkkk']",False,False,True,False,False,False,True,False,False,False
"['mate', 'fuja', 'casa', 'ver', 'assim', 'bosta', 'menos', 'apreciar', 'um', 'paisagem', 'poder', 'matar']",False,False,True,False,False,False,False,False,False,False
"['nenhum', 'surpresa', 'provar', 'canalha']",False,False,True,False,False,False,False,False,False,False
"['son', 'uno', 'oportunista', 'llevan', 'una', 'madriza', 'rede', 'sociales', 'dejen', 'mamar']",False,False,True,False,False,False,True,False,False,False
"['lixo', 'jornaleco']",False,False,True,False,False,False,False,False,False,False
['burro'],False,False,True,False,False,False,False,False,False,False
"['porra', 'Brasil', 'Porraaaaa']",False,False,True,False,False,False,True,False,False,False
"['nome', 'osso', 'pra', 'ficar', 'boca', 'cadelar', 'continuar', 'falar', 'eu', 'princês', 'vir', 'baixo', 'nao', 'atingir', 'pra', 'lembrar', 'brilho', 'oleosidade', 'graças', 'deus', 'capim', 'pra', 'agradar', 'vaca']",False,False,True,False,False,False,True,False,False,False
"['conseguí', 'quebrar', 'porra', 'aparelho', 'putar', 'Merda']",False,False,False,False,False,False,True,False,False,False
"['ir', 'chupar', 'eggs']",False,False,True,False,False,False,True,False,False,False
"['ir', 'surgir', 'mulher', 'casar', 'agora', 'pra', 'querer', 'dar', 'pra', 'mendigo', 'idéia', 'jkkkkkk']",False,False,True,False,False,False,True,False,True,False
"['saber', 'Merda', 'quentinho']",False,False,True,False,False,False,False,False,False,False
"['nunca', 'imprensa', 'nacional', 'tão', 'descarar', 'parcial', 'virar', 'torcida', 'arquibancar', 'patético', 'aliás', 'democrática', 'url']",False,False,True,False,False,False,False,False,False,False
"['precisar', 'dar', 'pra', 'saber', 'educação', 'Brasil', 'merdar']",False,False,True,False,False,False,False,False,False,False
"['daphe', 'perceber', 'tensão', 'romântico', 'doiskkkkkkk', 'povo', 'burrinho', 'dms']",False,False,True,False,False,False,False,False,False,False
"['bom', 'noite', 'preconceito', 'pouco', 'importo', 'outro', 'fazer', 'deixar', 'fazer', 'vida', 'pessoal', 'mim', 'poder', 'namorar', 'robô', 'faltar', 'respeito', 'forçaçao', 'barra', 'galerar', 'usar', 'criança', 'dizer', 'normal', 'pesquisar', 'levar', 'criança', 'pra', 'clube', 'dragquen', 'mídia', 'podre', 'falar', 'nada', 'país', 'dar', 'playboy', 'levar', 'Club', 'stip', 'pra', 'gostar', 'mulher', 'adulto', 'natural', 'cada', 'cada', 'achar', 'certo', 'galera', 'lgbtqyz', 'ficar', 'forçar', 'criança', 'Propaganda', 'querer', 'dar', 'revistinho', 'ideólogia', 'gênero', 'Escola', 'cada', 'quadrado', 'poder', 'quiser', 'força', 'pro', 'outro', 'igual', 'vcs', 'maioria', 'pessoa', 'respeitar', 'gay', 'trans', 'acabar', 'desrespeitar', 'procurar', 'coisa', 'onde', 'invadindo', 'espaço', 'família', 'tradicional']",False,True,True,True,False,False,False,False,True,False
"['puede', 'hayaer', 'solo', 'Kiosco', 'abierto', 'hora', 'todo', 'maldito', 'barrioooo']",False,False,True,False,False,False,True,False,False,False
"['perguntar', 'comprometir', 'tão', 'linda', 'quanto', 'descrever', 'vídeo', 'conversar', 'poder', 'ter', 'perguntar', 'agora', 'vcs', 'ficar', 'defender', 'cara', 'safar', 'de esse', 'amor']",False,False,True,False,False,False,True,False,False,False
"['cuzao', 'sigo', 'agora', 'thiago', 'voltar']",False,False,True,False,False,False,True,False,False,False
"['caos', 'pobre']",False,True,True,False,False,False,False,False,False,False
"['kkkkkkk', 'enchi', 'Caxassaaaaa']",False,False,False,False,False,False,True,False,False,False
"['carar', 'ludo', 'onliner', 's茫o', 'burro', 'vtmnc']",False,False,True,False,False,False,True,False,False,False
"['mar', 'bem', 'achar', 'fazer', 'ficar', 'falr', 'mal', 'saga', 'crepusculo', 'fude']",False,False,True,False,False,False,True,False,False,False
"['ter', 'lollapalooza', 'rep', 'festival', 'ir', 'ter', 'rock', 'rio', 'ir', 'ter', 'planeta', 'atlântir', 'decisão', 'lixo']",False,False,True,False,False,False,False,False,False,False
"['gravar', 'fogo', 'ali', 'vizinho', 'fechar', 'janela', 'fiquei', 'tipo', 'puta', 'merdo', 'ir', 'lensar', 'tar', 'gravar', 'fdiljpdaufa']",False,False,True,False,False,False,True,False,False,False
"['desgraçar', 'arrasa', 'bolo', 'Menina', 'ir', 'mesmoooo', 'kkkkk']",False,False,True,False,False,False,False,False,False,False
"['cor', 'sim', 'cornaor']",False,False,True,False,False,False,False,False,False,False
"['pau', 'ouvir']",False,False,True,False,False,False,True,False,False,False
"['mamateiro', 'parasit']",False,False,True,False,False,False,False,False,False,False
"['odeio', 'sentir', 'lixo']",False,False,True,False,False,False,False,False,False,False
"['kkkkkkkkkkkk', 'primeiro', 'video', 'omo', 'rir', 'concordo', 'muito', 'porcario', 'junto', 'em esse', 'filme']",False,False,True,False,False,False,False,False,False,False
"['called', 'feminazi', 'either', 'his', 'firstr', 'second', 'comment', 'dismissed', 'him', 'that', 'point', 'you', 'Want', 'taken', 'seriously', 'respect', 'your', 'opponent', 'Was', 'tediously', 'typical', 'his', 'Kind', 'just', 'mocked', 'him']",False,True,True,False,False,False,True,False,True,False
"['controlar', 'demais', 'lary', 'querer', 'cena', 'sexo', 'putar', 'livro']",False,False,False,False,False,False,True,False,False,False
[],False,False,False,False,False,False,False,False,False,False
"['Bolsominion', 'morar', 'rua', 'agradecer']",False,True,True,False,False,False,False,False,False,False
"['vagabunda', 'colocar', 'uva', 'passar', 'Açaí', 'pedir']",False,False,True,False,False,False,True,False,False,False
"['carar', 'mongoloide', 'foto', 'cafonar', 'ostentar', 'comida', 'governo', 'lixo', 'inflaçãor', 'cima', 'comida', 'virar', 'artigo', 'luxo']",False,True,True,False,False,False,False,False,False,False
"['cansei', 'ler', 'crítica', 'principalmente', 'artista', 'gênero', 'popular', 'resumer', 'lixo', 'fazer', 'sucesso', 'porque', 'povo', 'ignorante', 'elitismo', 'cultural', 'arroto', 'virtuose', 'verdade', 'nojo', 'pobre']",False,False,True,False,False,False,False,False,False,False
"['izabela', 'ir', 'chegar', 'voadora', 'peito', 'rapariga', 'lazarentar']",False,False,True,False,False,False,True,False,False,False
"['merdar', 'atrás', 'Merda', 'porra', 'vida', 'contente', 'sofrer', 'amigo', 'sofrer', 'nada', 'poder', 'fazer', 'ajudar', 'ajudar', 'ridículo', 'revoltante', 'mato', 'porque', 'matar', 'oportunidade', 'aparecer', 'ir', 'morto']",False,False,True,False,False,False,True,False,False,False
"['eso', 'otro', 'tatequieto', 'tratarlo', 'paraco', 'álvaro', 'uribir', 'genocer']",False,True,True,False,False,False,True,False,False,False
"['ese', 'bullilero', 'encerrar', 'ese', 'diputar', 'mal', 'parer', 'cubre', 'corrupto', 'url']",False,True,True,False,False,False,False,False,False,False
"['suporto', 'tipo', 'falsidade', 'sério', 'cara', 'insuportável', 'lixo', 'esquisito', 'vida', 'horrível', 'sério', 'ódio', 'absurdo', 'nunca', 'olhar', 'cara', 'falso']",False,False,True,False,False,False,False,False,False,False
"['amo', 'mulher', 'ouvir', 'arrasar', 'debochado', 'falso', 'passar', 'pano']",False,False,True,False,False,False,False,False,False,False
"['único', 'met', 'galar', 'querer', 'namorado', 'britney', 'meter', 'gala', 'buceto', 'pra', 'ficar', 'grávida', 'menina', 'curar', 'depressão', 'logo']",False,False,True,False,False,False,True,False,True,False
"['nada', 'bom', 'pra', 'vcs', 'jornalismo', 'morrer']",False,False,False,False,False,False,False,False,False,False
"['burr', 'mané']",False,False,True,False,False,False,False,False,False,False
"['perdôor', 'tudo', 'alguém', 'passar', 'limite', 'trato', 'pessoa', 'igual', 'merdar', 'indiferenço', 'nenhum', 'peso', 'consciêncio']",False,False,True,False,False,False,False,False,False,False
"['lista', 'longo', 'precisar', 'afastar', 'jogar', 'lixo', 'história', 'bozo', 'zero', 'Moro', 'dallagnol', 'delegar', 'juíz', 'procurador', 'vazajato', 'doge', 'barroso', 'fux', 'carmenlúcer', 'toffoli', 'facchin', 'inteiro', 'mourão', 'heleno', 'deputado', 'senador', 'golpista', 'etc']",False,True,True,False,False,False,False,False,False,False
"['velho', 'fazer', 'video', 'sobre', 'amigo', 'Orkut', 'mandar', 'um', 'screpps', 'idiota', 'screpps', 'copiar', 'codigo', 'ir', 'colar', 'orkuts', 'todo', 'mundo', 'mesmo', 'mensagem', 'vez', 'perguntar', 'ir', 'gostar', 'todo', 'video', 'principalmente', 'Seduçao', 'crepusculo']",False,False,True,False,False,False,False,False,False,False
