text,tokenized_text,homophobia,obscene,insult,racism,sexism,xenophobia
sei pessoas ligam pro monark sempre fala absurdos cara deve apoiar nazismo tudo mulekagem vacilo,"['saber', 'pessoa', 'ligam', 'pro', 'Monark', 'sempre', 'falar', 'absurr', 'cara', 'dever', 'apoiar', 'nazismo', 'tudo', 'mulekagem', 'vacilo']",0,0,1,0,0,0
pra manh茫 parece porque fico dia inteiro naquela praga fazendo prova estudando,"['pra', 'manh茫', 'parecer', 'porque', 'fico', 'dia', 'inteiro', 'em aquele', 'praga', 'fazer', 'prova', 'estudar']",0,0,0,0,0,0
vtnc kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,"['vtnc', 'kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk']",0,1,1,0,0,0
aguentei desde quarta desgraça falsidade caralho dps fiquei paciência outros motivos começou fazer gracinha olha deu,"['aguentar', 'desde', 'quarto', 'desgraça', 'falsidade', 'caralho', 'dps', 'fiquei', 'paciência', 'outro', 'motivo', 'começar', 'fazer', 'gracinha', 'olhar', 'dar']",0,0,1,0,0,0
manda ver bando malandros biel pior,"['mandar', 'ver', 'bar', 'malandro', 'biel', 'mau']",0,0,1,0,0,0
quero todo mundo tomar literalmente tudo mundo pra puta pariu,"['querer', 'todo', 'mundo', 'tomar', 'literalmente', 'tudo', 'mundo', 'pra', 'puta', 'parir']",0,1,1,0,0,0
puta pariu gatooo,"['puta', 'parir', 'gatooo']",0,1,0,0,0,0
caralho silva criolo bom dmsss,"['Caralho', 'silvar', 'criolo', 'bom', 'dmsss']",0,1,1,0,0,0
tentando esconder elefante atrás porta absurdo tão grande verdade escorre pra tudo canto enquanto tentam tampar sol peneira,"['tentar', 'esconder', 'elefante', 'atrás', 'porta', 'absurdo', 'tão', 'grande', 'verdade', 'escorrer', 'pra', 'tudo', 'canto', 'enquanto', 'tentar', 'tampar', 'sol', 'peneiro']",0,0,0,0,0,0
vou assistir ent茫o,"['ir', 'assistir', 'ent茫o']",0,0,0,0,0,0
insuportável pensa manda participantes gosta gritar fazer deboche achar tão fazendo vai tmar satisfação,"['insuportável', 'pensar', 'manda', 'participante', 'gostar', 'gritar', 'fazer', 'deboche', 'achar', 'tão', 'fazer', 'ir', 'tmar', 'satisfação']",0,0,1,0,0,0
vou comprar kkkkkkkk fodasi,"['ir', 'comprar', 'kkkkkkkk', 'fodasi']",0,1,0,0,0,0
gorda tbm linda,"['gordar', 'tbm', 'linda']",0,0,0,0,0,0
mudar faz bem fica tam chato saber desses enredos mesmice merece ficar rica rica ainda dar bela surra vaca filha,"['mudar', 'fazer', 'bem', 'ficar', 'tam', 'chato', 'saber', 'de esse', 'enrer', 'mesmice', 'merecer', 'ficar', 'rico', 'rico', 'ainda', 'dar', 'belo', 'surra', 'vaca', 'filha']",0,0,0,0,1,0
odeio gente mania grandeza tudo melhor blablabla tnc final vai todo mundo pro buraco,"['odeio', 'gente', 'manio', 'grandezar', 'tudo', 'bom', 'blablabla', 'tnc', 'final', 'ir', 'todo', 'mundo', 'pro', 'buraco']",0,0,0,0,0,0
problema aparentemente problemas mentais,"['problema', 'aparentemente', 'problema', 'mental']",0,0,0,0,1,0
porra aplicativo ingressos aceita bandeira cartão,"['porra', 'aplicativo', 'ingresso', 'aceitar', 'bandeira', 'cartão']",0,0,0,0,0,0
vão fuder burguer king,"['ir', 'fuder', 'burguer', 'king']",0,1,1,0,0,0
china nazista problema governados carrada sociopatas desde presidência senadores deputados tanto estaduais federais aproveitam desse tipo situação pra deixar sociedade doente porém culpa sociedade permite pois ainda aprenderam político pra servir povo povo servir político,"['China', 'nazista', 'problema', 'governar', 'carrar', 'sociopato', 'desde', 'presidência', 'senador', 'deputado', 'tanto', 'estadual', 'federal', 'aproveitar', 'de esse', 'tipo', 'situação', 'pra', 'deixar', 'sociedade', 'doente', 'porém', 'culpa', 'sociedade', 'permitir', 'pois', 'ainda', 'aprender', 'político', 'pra', 'servir', 'povo', 'povo', 'servir', 'político']",0,0,0,0,0,0
filho puta mintregou,"['Filho', 'puta', 'mintregar']",0,1,0,0,0,0
tirei caso chifruda assumida berro deiiiiii socorro viado,"['tirar', 'caso', 'chifruda', 'assumir', 'berro', 'deiiiiii', 'socorro', 'viar']",0,1,1,0,0,0
aiinnn ódio bem contra pessoas esquerdaloide patético narrativa cara engana típico esquerdaloide acefalo anda cercado gente baixíssimo nível testosterona altíssimo nível mau caratismo,"['aiinnn', 'ódio', 'bem', 'contra', 'pessoa', 'esquerdaloide', 'patético', 'narrativo', 'cara', 'engano', 'típico', 'esquerdaloidir', 'acefalo', 'andar', 'cercar', 'gente', 'baixíssimo', 'nível', 'testosteronar', 'altíssimo', 'nível', 'mau', 'caratismo']",1,0,0,0,0,0
pior ate curto crepusculo negar falou pura verdade rachei mtoo foda,"['mau', 'ate', 'curto', 'crepusculo', 'negar', 'falar', 'puro', 'verdade', 'rachei', 'mtoo', 'foda']",0,1,1,0,0,0
ainda quebrei porra agulha,"['ainda', 'quebrei', 'porra', 'agulho']",0,1,0,0,0,0
agradeço todos dias ter nascido cara pau nato,"['agradeço', 'todo', 'dia', 'ter', 'nascer', 'cara', 'pau', 'nato']",0,0,0,0,0,0
lambe ovo bauano maldito,"['Lambe', 'ovo', 'bauano', 'maldito']",0,0,0,1,0,1
vamos procurar logo fotógrafo caribe kkkk quero ensaio fotográfico pauriany paulinha fab,"['ir', 'procurar', 'logo', 'fotógrafo', 'caribir', 'Kkkk', 'querer', 'ensaier', 'fotográfico', 'pauriany', 'paulinhar', 'fab']",0,0,0,0,0,0
iria amar retorno pro timão,"['ir', 'amar', 'retorno', 'pro', 'timão']",0,0,0,0,0,0
apesar recentes atuações fracas cuellar diferença pro piris gritante paraguaio combativo raça marca muita qualidade bola pés precisa melhorar nesse fundamento fazer jogo andar talvez possa ajudá srn,"['apesar', 'recente', 'atuação', 'fraco', 'cuellar', 'diferença', 'pro', 'piris', 'gritante', 'paraguaio', 'combativo', 'raça', 'marca', 'muito', 'qualidade', 'bolo', 'pé', 'precisar', 'melhorar', 'em esse', 'fundamento', 'fazer', 'jogo', 'andar', 'talvez', 'poder', 'ajudá', 'srn']",0,0,0,0,0,0
nojo desses gostam lacrar perdem lucrar adora apelar crianças devem crianças nada,"['nojo', 'de esse', 'gostar', 'lacrar', 'perdem', 'lucrar', 'adorar', 'apelar', 'criança', 'dever', 'criança', 'nada']",0,1,1,0,0,0
putinha surra priquito kkkkkkkkkkk,"['putinha', 'surra', 'priquito', 'Kkkkkkkkkkk']",0,0,0,0,1,0
irmã fácil,"['irmã', 'fácil']",0,0,0,0,0,0
caralho irmão olha perfeita,"['caralho', 'irmão', 'olhar', 'perfeito']",0,0,0,0,0,0
manda,['mandar'],0,1,1,0,0,0
perdemos top campeonato vai tomar corporativismo,"['perder', 'top', 'campeonato', 'ir', 'tomar', 'corporativismo']",0,1,0,0,0,0
saudade tempo coisas recíprocas,"['saudade', 'tempo', 'coisa', 'recíproco']",0,0,0,0,0,0
ficava puta fazia bolo errado tacavam lixo,"['ficar', 'puta', 'fazer', 'bolo', 'errar', 'tacar', 'lixo']",0,1,0,0,0,0
gosta,['gostar'],0,0,0,0,0,0
turma tarde,"['turma', 'tarde']",0,0,0,0,0,0
bagulho agir pureza n茫o vir pra somar melhor chegar perto,"['bagulho', 'agir', 'pureza', 'n茫o', 'vir', 'pra', 'somar', 'melhor', 'chegar', 'perto']",0,0,0,0,0,0
mulher nessa idade falando besteira exemplo pode dar filhos netos,"['mulher', 'em esse', 'idade', 'falar', 'besteira', 'exemplo', 'poder', 'dar', 'filho', 'neto']",0,0,0,0,1,0
hashtag acaso acha jesy feia gorda parece mulher chuck cego problemas url,"['hashtagr', 'acaso', 'achar', 'jesy', 'feio', 'gordar', 'parecer', 'mulher', 'chuck', 'cego', 'problema', 'url']",0,0,1,0,0,0
aguentando hahahahahaha,"['aguentar', 'hahahahahaha']",0,0,0,0,0,0
viado bicho estranho msm viu ein,"['viar', 'bicho', 'estranho', 'msm', 'ver', 'ein']",1,0,0,0,0,0
voce coisiinha preciosa desse jundo olha carinha olha rositimho mehh deus ceu amo tanto xara mad amo tanto chega dorler porra sacohoce pra mim,"['voce', 'coisiinhar', 'precioso', 'de esse', 'jur', 'olhar', 'carinha', 'olhar', 'rositimho', 'mehh', 'deus', 'cer', 'amo', 'tanto', 'xar', 'mad', 'amo', 'tanto', 'chegar', 'dorler', 'porra', 'sacohoce', 'pra', 'eu']",0,1,1,0,0,0
suporto tipo falsidade sério cara insuportável lixo esquisita vida horrível sério ódio absurdo nunca olha cara falsa,"['suporto', 'tipo', 'falsidade', 'sério', 'cara', 'insuportável', 'lixo', 'esquisito', 'vida', 'horrível', 'sério', 'ódio', 'absurdo', 'nunca', 'olhar', 'cara', 'falso']",0,0,1,0,0,0
supremão avocando mensagens hackeadas fundamento norma constituição diz deixa ver vai suja preciso fazer alguma coisa,"['supremão', 'avocar', 'mensagem', 'hackeado', 'fundamento', 'normar', 'constituição', 'dizer', 'deixar', 'ver', 'ir', 'sujo', 'preciso', 'fazer', 'algum', 'coisa']",0,0,0,0,0,0
irmão mandou áudio nada dizendo cachorro comeu ponta baseado kkkkkkkkkkkkkkkkkkkkk,"['irmão', 'mandar', 'áudio', 'nada', 'dizer', 'cachorro', 'comeu', 'ponta', 'basear', 'kkkkkkkkkkkkkkkkkkkkk']",0,0,0,0,0,0
claro povo armado hora deu facada virado peneira,"['claro', 'povo', 'armar', 'hora', 'dar', 'facar', 'virar', 'peneiro']",0,0,1,0,0,0
vete aeropuerto desde hoy deja mamando palos,"['vete', 'aeropuerto', 'desde', 'hoy', 'dar', 'mamar', 'palo']",0,0,1,0,0,0
pau,['pau'],0,1,1,0,0,0
queima mano pra quer,"['queima', 'mano', 'pra', 'quer']",0,0,1,0,0,0
time carioca presta qnd juiz joga junto falam grandes tradição qualquer campeonato querem forçar rivalidade,"['time', 'carioca', 'prestar', 'qnd', 'Juiz', 'jogar', 'junto', 'falar', 'grande', 'tradição', 'qualquer', 'campeonato', 'querer', 'forçar', 'rivalidade']",0,0,1,0,0,0
putinha dominaçãojdjdjskskakakksd,"['putinha', 'dominaçãojdjdjskskakakksd']",0,0,0,0,1,0
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk cara boom,"['kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk', 'car', 'boom']",0,0,0,0,0,0
puta merda hidratadissimo,"['puta', 'Merda', 'hidratadissimo']",0,0,0,0,0,0
guri fez sentir nojo cara,"['Guri', 'fazer', 'sentir', 'nojo', 'carar']",0,0,0,0,1,0
caralho mano sonhando,"['caralho', 'mano', 'sonhar']",0,1,0,0,0,0
bifobia existe sim vsf,"['bifober', 'existir', 'sim', 'vsf']",0,0,0,0,0,0
puta pariu olha negra cabelo duro,"['puta', 'parir', 'olhar', 'negro', 'cabelo', 'duro']",0,0,0,1,0,0
ignorarem pior merda podem fazer juro baixam consideração,"['ignorar', 'mau', 'merda', 'poder', 'fazer', 'juro', 'baixam', 'consideração']",0,0,0,0,0,0
vai fica falando bota cara porra facinho cuzão,"['ir', 'ficar', 'falar', 'bota', 'car', 'porra', 'facinho', 'cuzãor']",0,1,1,0,0,0
ditado bonito boca fechada pqp chernomacho fala água,"['ditar', 'bonito', 'bocar', 'fechar', 'pqp', 'chernomacho', 'falar', 'água']",0,1,0,0,0,0
avisar vcs enchem saco falam pra caralho blablabla saio aviso qnd casa,"['avisar', 'vcs', 'enchem', 'saco', 'falar', 'pra', 'caralho', 'blablabla', 'saio', 'aviso', 'qnd', 'casa']",0,1,1,0,0,0
porra kkkkkkkkkkkk,"['porra', 'kkkkkkkkkkkk']",0,0,0,0,0,0
agora indo mudar pqp preguiça,"['agora', 'ir', 'mudar', 'pqp', 'preguiçar']",0,1,0,0,0,0
tipo lomotif quero fazer final ano,"['tipo', 'lomotif', 'querer', 'fazer', 'final', 'ano']",0,0,0,0,0,0
yoongi gostoso pqp homem cheio talentos,"['Yoongi', 'gostoso', 'pqp', 'homem', 'cheio', 'talento']",0,1,0,0,0,0
faz caralho,"['fazer', 'caralho']",0,1,1,0,0,0
comeu msm difícil achar precioso kkkkkk,"['comeu', 'msm', 'difícil', 'achar', 'precioso', 'kkkkkk']",0,1,0,0,0,0
nordestino lixo,"['nordestino', 'lixo']",0,0,0,0,0,1
tbm quero putinha,"['tbm', 'querer', 'putinha']",0,1,0,0,0,0
kkkkkkk coisa feia jeito dança,"['kkkkkkk', 'coisa', 'feio', 'jeito', 'dançar']",0,0,1,0,0,0
vai toma,"['ir', 'toma']",0,1,1,0,0,0
tranquilidade entrar uber estando junto homem gigante injusta,"['tranquilidader', 'entrar', 'uber', 'estar', 'junto', 'homem', 'gigante', 'injusto']",0,0,0,0,0,0
caraca acordar assim pior aqui casa kkkkk cara maluco vontade enfiar mão cara apesar pra briga,"['caracar', 'acordar', 'assim', 'mau', 'aqui', 'casa', 'kkkkk', 'cara', 'Maluco', 'vontade', 'enfiar', 'mão', 'car', 'apesar', 'pra', 'briga']",0,0,1,0,0,0
carioca dramático demais,"['carioca', 'dramático', 'demais']",0,0,0,0,0,1
babaca diretor inpe queria colocar todo aumento desde conta bolsonaro apenas meses certo min ricardo salles bolsonaro negaram aumento apenas questionaram culpa bolsonaro imbecil queria dar entender,"['Babaca', 'diretor', 'inpe', 'querer', 'colocar', 'todo', 'aumento', 'desde', 'conta', 'bolsonaro', 'apenas', 'mês', 'certo', 'min', 'Ricardo', 'Salles', 'bolsonaro', 'negar', 'aumento', 'apenas', 'questionar', 'culpa', 'bolsonaro', 'imbecil', 'querer', 'dar', 'entender']",0,1,1,0,0,0
capeta,['capeta'],0,0,1,0,0,0
acabar todos comunistas mentirosos infiltrados governo molon passa vagabundo canalha parasita comunista inimigo brasil,"['acabar', 'todo', 'comunista', 'mentiroso', 'infiltrar', 'Governo', 'Molon', 'passar', 'vagabur', 'canalha', 'parasito', 'comunista', 'inimigo', 'Brasil']",0,0,1,0,0,0
justiça quer manter sob proteção obras berardo acordo estado via,"['Justiça', 'querer', 'manter', 'sob', 'proteção', 'obra', 'Berardo', 'acordo', 'estar', 'ver']",0,0,0,0,0,0
passa nunca porra kkk,"['passar', 'nunca', 'porra', 'kkk']",0,1,0,0,0,0
medo fica feio pra bosta fodaaaa,"['medo', 'ficar', 'feio', 'pra', 'bosta', 'fodaaao']",0,0,0,0,0,0
consigo parar chorar odeio inferno desgraçada,"['consigo', 'parar', 'chorar', 'odeio', 'inferno', 'desgraçar']",0,0,1,0,0,0
melhor amigo namorando vai fuder aaaaaa,"['bom', 'amigo', 'namorar', 'ir', 'fuder', 'aaaaaa']",0,1,0,0,0,0
pqp cantou inglês hashtag url,"['pqp', 'cantar', 'inglês', 'hashtag', 'url']",0,1,1,0,0,0
própria rainha milho mano acabei cortar espigas minutos,"['próprio', 'rainha', 'milho', 'mano', 'acabeir', 'cortar', 'espiga', 'minuto']",0,0,0,0,0,0
cara mandou mal nessa fala mandou idiota consegue entender cara apoia mal intencionado bando hipócritas vidas fizeram beeem pior inclusive palavras ficam somente esperando alguém dar pequeno vacilo pra tacar pedra conforta saber apesar dessas acusações hipócritas cara vai sair grana boa etc afinal fundador programa tomara abra novo projeto sucesso tomando pouco cuidado hora falar rsrs,"['cara', 'mandar', 'mal', 'em esse', 'fala', 'mandar', 'idiota', 'conseguir', 'entender', 'cara', 'apoia', 'mal', 'intencionar', 'bar', 'hipócrito', 'vida', 'fazer', 'beeem', 'pior', 'inclusive', 'palavra', 'ficar', 'somente', 'esperar', 'alguém', 'dar', 'pequeno', 'vacilo', 'pra', 'tacar', 'pedra', 'conforto', 'saber', 'apesar', 'de esse', 'acusação', 'hipócrito', 'cara', 'ir', 'sair', 'grano', 'bom', 'etc', 'afinal', 'fundador', 'programa', 'tomar', 'abra', 'novo', 'projeto', 'sucesso', 'tomar', 'pouco', 'cuidado', 'hora', 'falar', 'rsrs']",0,0,1,0,0,0
ohhh coitada,"['ohhh', 'coitar']",0,0,0,0,0,0
eupara,['eupar'],0,0,0,0,0,0
gente acha odiada kkkkkkkkkkk miga feio,"['gente', 'achar', 'odiar', 'kkkkkkkkkkk', 'migo', 'feio']",0,0,1,0,0,0
aguento descia boca nela tbm,"['aguentar', 'descer', 'bocar', 'em ela', 'tbm']",0,1,1,0,0,0
campeão mundovocê conseguiupalmeiras vai pra puta pariu,"['campeão', 'mundovocê', 'conseguiupalmeira', 'ir', 'pra', 'puta', 'parir']",0,0,0,0,0,0
engraçado fala monte besteira gente sabe artista faz pior frente traz cameras monte influenciador falso quer ganhar dinheiro visualização pix porrada inscrito idiota ainda geração anos hoje sabe feio muita coisa idiota sendo dita muitos aceitando enfim adeus cancelar geral dessa mídia falsa voltar verdade globinho,"['engraçar', 'falar', 'Monte', 'besteira', 'gente', 'saber', 'artista', 'fazer', 'mau', 'frente', 'trazer', 'camera', 'monte', 'influenciador', 'falso', 'querer', 'ganhar', 'dinheiro', 'visualização', 'pix', 'porrar', 'inscrito', 'idiota', 'ainda', 'geraçãor', 'ano', 'hoje', 'saber', 'feio', 'muito', 'coisa', 'idiota', 'ser', 'dizer', 'muito', 'aceitar', 'enfim', 'adeus', 'cancelar', 'geral', 'de esse', 'mídia', 'falso', 'voltar', 'verdade', 'globinho']",0,0,1,0,0,0
verdadeira aula cara noção monark,"['verdadeiro', 'aula', 'car', 'noção', 'monark']",0,0,1,0,0,0
mandando fazer tarefa marra bota terro fica rindo povo grupinho deboche jojo sujo falando mal lavado feno inicio semana,"['mandar', 'fazer', 'tarefa', 'marra', 'bota', 'terro', 'ficar', 'rir', 'povo', 'grupinho', 'debochar', 'jojo', 'sujo', 'falar', 'mal', 'lavar', 'feno', 'inicio', 'semana']",0,1,1,0,0,0
bandido vagabundo merda vai queimar fogo inferno,"['bander', 'vagabur', 'merda', 'ir', 'queimar', 'fogo', 'inferno']",0,0,0,0,1,0
sexo nao sei quiser vir aqui assistir netflix agarradinho pra gente ficar fazendo carinho outro nao aguentar tesao acabar transando tudo bem,"['sexo', 'nao', 'saber', 'querer', 'vir', 'aqui', 'assistir', 'netflix', 'agarradinho', 'pra', 'gente', 'ficar', 'fazer', 'carinho', 'outro', 'nao', 'aguentar', 'tesao', 'acabar', 'transar', 'tudo', 'bem']",0,1,0,0,0,0
ferro gigante aparelho cutucando bochecha consigo cortar porra,"['ferro', 'gigante', 'aparelho', 'cutucar', 'bochecha', 'consigo', 'cortar', 'porra']",0,0,0,0,0,0
fumar maconha monark,"['fumar', 'maconha', 'Monark']",0,0,1,0,0,0
merda causa desse povo,"['merdar', 'causo', 'de esse', 'povo']",0,0,1,0,0,0
vergonha dessa mídia lixo agora deram pra defender imposto serto,"['vergonha', 'de esse', 'mídia', 'lixo', 'agora', 'dar', 'pra', 'defender', 'imposto', 'serto']",0,0,1,0,0,0
amélia,['amélia'],0,0,0,0,0,0
mano jhony trazer lanche vou pirar cabeção kkkkkkkk,"['Mano', 'Jhony', 'trazer', 'lanche', 'ir', 'pirar', 'cabeção', 'kkkkkkkk']",0,0,0,0,0,0
sendo atuado taylor fica graça falando nao fan crepusculo vejo causa taylor pra mim bella sei escreve assim eroina muuuuuito ruim cheiro gosto sim maluca nao nenhum atrativo ninguem escola ficaria afim,"['ser', 'atuar', 'taylor', 'ficar', 'graça', 'falar', 'nao', 'fan', 'crepusculo', 'vejo', 'causar', 'taylor', 'pra', 'eu', 'bello', 'saber', 'escrever', 'assim', 'eroina', 'muuuuuito', 'ruim', 'cheirer', 'gostar', 'sim', 'maluco', 'nao', 'nenhum', 'atrativo', 'ninguem', 'escola', 'ficar', 'afim']",0,0,1,0,0,0
guaraná mineiro,"['guaraná', 'mineiro']",0,0,0,0,0,0
olhando morena dormir pqp mulher linda,"['olhar', 'morena', 'dormir', 'pqp', 'mulher', 'lindo']",0,0,0,0,0,0
dói tanto ver dois separando lembro primeiros episódios foda cagada espero monark entenda palavras consequências sei vai peitar bomba estarei aqui pra ver dias melhores novamente,"['dói', 'tanto', 'ver', 'dois', 'separando', 'lembro', 'primeiro', 'episódio', 'foda', 'cagar', 'esperar', 'Monark', 'entendar', 'palavra', 'consequêncio', 'saber', 'ir', 'peitar', 'bomba', 'estar', 'aqui', 'pra', 'ver', 'dia', 'bom', 'novamente']",0,1,1,0,0,0
coisa feia muie seca tendo kkk pse amiga ngm interessa faz ein,"['coisa', 'feio', 'Muie', 'seca', 'ter', 'kkk', 'pse', 'amiga', 'ngm', 'interessar', 'fazer', 'ein']",0,0,0,0,0,0
cadeia bandido kkk,"['cadeia', 'bander', 'kkk']",0,0,0,0,0,0
jogou lixo amiguinhos reciclou,"['jogar', 'lixo', 'amiguinho', 'reciclar']",0,0,0,0,0,0
choque percebi conhe莽o perfeito n茫o precisa nada,"['choque', 'percebi', 'conhe莽o', 'perfeito', 'n茫o', 'precisar', 'nada']",0,0,0,0,0,0
buceta linda gostosa,"['buceto', 'linda', 'gostoso']",0,1,0,0,0,0
tens continuar pratico ginásio uns anos contino pau virar tripas xddd,"['tem', 'continuar', 'pratico', 'ginásio', 'um', 'ano', 'contino', 'pau', 'virar', 'tripa', 'xddd']",0,1,1,0,0,0
retorno comercial chegada daniel alves sendo sentido paulo acordo netshoes responsável comercialização uniformes clube paulista pedidos camisa paulina crescimento caralhooooo camisa burro,"['retorno', 'comercial', 'chegada', 'Daniel', 'Alves', 'ser', 'sentido', 'Paulo', 'acordo', 'netshoes', 'responsável', 'comercialização', 'uniformes', 'clube', 'paulista', 'pedidos', 'camisa', 'paulino', 'crescimento', 'caralhooooo', 'camisa', 'burro']",0,1,0,0,0,0
pode namorada,"['poder', 'namorar']",0,0,0,0,0,0
porra gerou polêmica,"['porra', 'gerar', 'polêmico']",0,1,1,0,0,0
ridícula,['ridícula'],0,0,1,0,0,0
vejo algum twett nick dizendo feia sendo gata pra caralho porra,"['vejo', 'algum', 'twett', 'nick', 'dizer', 'feio', 'ser', 'gata', 'pra', 'caralho', 'porra']",0,1,0,0,0,0
nenhum pila aluguel toma imobiliária tóxica crl,"['nenhum', 'pila', 'aluguel', 'tomar', 'imobiliário', 'tóxico', 'crl']",0,1,1,0,0,0
careca ali segurando pra explodir gargalhada outro todo encolhido nojinho história mendigo comedor gata kkkk,"['carecar', 'ali', 'segurar', 'pra', 'explodir', 'gargalhar', 'outro', 'todo', 'encolhido', 'nojinho', 'história', 'mendigo', 'comedor', 'gata', 'kkkk']",0,0,0,0,1,0
twitter mano notificações aqui cara nada aqui tudo twitter nada ver mano umas notificações aqui leu caralhow capeta tudo porra tira número daí,"['twitter', 'mano', 'notificação', 'aqui', 'carar', 'nada', 'aqui', 'tudo', 'twitter', 'nada', 'ver', 'mano', 'um', 'notificação', 'aqui', 'ler', 'caralhow', 'capetar', 'tudo', 'porra', 'tir', 'número', 'de aí']",0,0,1,0,0,0
muleque porra,"['muleque', 'porra']",0,0,1,0,0,0
tipo querendo fazer churrasco,"['tipo', 'querer', 'fazer', 'churrasco']",0,0,0,0,0,0
olha indiretas kkkk,"['olhar', 'indireta', 'kkkk']",0,0,0,0,0,0
parabéns boticario propaganda abaixo hipocrisia evangélica,"['parabéns', 'boticario', 'propagandar', 'abaixo', 'hipocrisia', 'evangélico']",0,0,1,0,0,0
foto thauã namorada aeu socorrroooooo aaaaaaaa mto fofo lindo jeito fala outro vontade pegar cabelo falar casa caralho,"['foto', 'thauã', 'namorar', 'Aeu', 'Socorrroooooo', 'Aaaaaaaa', 'mto', 'fofo', 'lir', 'jeito', 'falar', 'outro', 'vontade', 'pegar', 'cabelo', 'falar', 'casa', 'caralho']",0,0,0,0,0,0
vou gravar,"['ir', 'gravar']",0,0,0,0,0,0
hoje vou guardar polêmica opinião sobre desgraça,"['hoje', 'ir', 'guardar', 'polêmica', 'opinião', 'sobre', 'desgraça']",0,0,1,0,0,0
valorizo parabéns faz esforço comparecer festa dão desculpas básicas dia gente conversa,"['valorizar', 'parabéns', 'fazer', 'esforço', 'comparecer', 'festa', 'dar', 'desculpa', 'básico', 'dia', 'gente', 'conversa']",0,0,0,0,0,0
vou pro itaim hoje tava morrendo saudades amo pa铆s,"['ir', 'pro', 'itaim', 'hoje', 'tar', 'morrer', 'saudade', 'amo', 'pa铆s']",0,0,0,0,0,0
atrasada caralho,"['atrasar', 'caralho']",0,1,0,0,0,0
agonia pqp,"['agonia', 'pqp']",0,1,0,0,0,0
parabéns merecem tudo bom espero viva vida longe desse,"['parabéns', 'merecer', 'tudo', 'bom', 'espero', 'viva', 'vida', 'longe', 'de esse']",0,0,0,0,0,0
amor assim kkkkk saudades bebê,"['amor', 'assim', 'kkkkk', 'saudade', 'bebê']",0,0,0,0,0,0
ladrão merenda escolar picolé chuchu agora parceiro cachaceiro maior fdp mundo url,"['ladrão', 'merendar', 'escolar', 'picolé', 'chuchu', 'agora', 'parceiro', 'cachaceiro', 'grande', 'fdp', 'mundo', 'url']",0,0,1,0,0,0
metodologia utilizada analisar rela莽玫es categorias econ么micas hist贸rica dadas pressupostos universais condi莽玫es vigentes por茅m fruto filosofia anal铆tica kant descartes racionaliza莽茫o abstrata forma verdadeira ci锚ncia,"['metodologia', 'utilizar', 'analisar', 'rela莽玫es', 'categoria', 'econ么mico', 'hist贸rico', 'dar', 'pressuposto', 'universal', 'condi莽玫es', 'vigente', 'por茅m', 'fruto', 'filosofia', 'anal铆tico', 'kant', 'descarte', 'racionaliza莽茫o', 'abstrata', 'forma', 'verdadeiro', 'ci锚ncia']",0,0,0,0,0,0
dizer final capitão américa ridiculo ter mínimo amor respeito personagem cara abriu mão tudo todos bem nação transformou herói toda parte tempo engoliu dores sempre cuidou outros,"['dizer', 'final', 'capitão', 'América', 'Ridiculo', 'ter', 'pequeno', 'amor', 'respeito', 'personagem', 'Cara', 'abrir', 'mão', 'tudo', 'todo', 'bem', 'nação', 'transformar', 'herói', 'todo', 'parte', 'tempo', 'Engoliu', 'dor', 'sempre', 'cuidar', 'outro']",0,0,0,0,0,0
ideia date assistir filmes antigos scooby doo enquanto agt come porcaria,"['ideiar', 'date', 'assistir', 'filme', 'antigo', 'scooby', 'doo', 'enquanto', 'agt', 'comer', 'porcario']",0,0,0,0,0,0
pura bobagem desespero despreparo melhor inimigo tão burro declara fica fácil,"['puro', 'bobagem', 'desespero', 'despreparo', 'bom', 'inimigo', 'tão', 'burro', 'declarar', 'ficar', 'fácil']",0,0,1,0,0,0
sei importo atitudes dessa gente lixo,"['saber', 'importo', 'atitude', 'de esse', 'gente', 'lixo']",0,0,1,0,0,0
assumir prender todos lixo presidente zuando brasil povo,"['assumir', 'prender', 'todo', 'lixo', 'presidente', 'zuar', 'Brasil', 'povo']",0,0,1,0,0,0
toma banda triste porra,"['tomar', 'banda', 'tristir', 'porra']",0,1,0,0,0,0
pmdb grande problema brasil,"['pmdb', 'grande', 'problema', 'Brasil']",0,0,0,0,0,0
verdade querendo reality outros fiquei puta tweet rebaixou smtm ninguém bom verdade puts pensa legal participação bts feat,"['verdade', 'querer', 'reality', 'outro', 'fiquei', 'puta', 'tweet', 'rebaixar', 'smtm', 'ninguém', 'bom', 'verdade', 'puts', 'pensar', 'legal', 'participação', 'bts', 'featr']",0,0,0,0,0,0
diego alvesrafinharodrigo caiopablo marífilipe luíscuéllargersoneverton ribeiroarrascaetabruno henriquegabigolcara impossível sonhar títulos vai ganhar ninguém sabe possibilidade gigante,"['diego', 'alvesrafinharodrigo', 'caiopablo', 'Marífilipe', 'Luíscuéllargersoneverton', 'ribeiroarrascaetabruno', 'henriquegabigolcara', 'impossível', 'sonhar', 'título', 'ir', 'ganhar', 'ninguém', 'saber', 'possibilidade', 'gigante']",0,0,0,0,0,0
