text,tokenized_text,homophobia,obscene,insult,racism,sexism,xenophobia
concerteza pior todos videos curto crepúsculo sabendo entende cinema vida real fala verdade esda pouco marking cinema vem fazer criticas idiotas mal gosto pra sabe sobre filme vai cinema semana estreia filme uem procura acha vai faze alguma coisa vida cuida exemplo abraços,"['concertezar', 'mau', 'todo', 'video', 'curto', 'crepúsculo', 'saber', 'entender', 'cinema', 'vida', 'Real', 'falar', 'verdade', 'Esda', 'pouco', 'marking', 'cinema', 'vir', 'fazer', 'criticas', 'idiota', 'mal', 'gostar', 'pra', 'sabe', 'sobre', 'filme', 'ir', 'cinema', 'semano', 'estreio', 'filme', 'uem', 'procura', 'achar', 'ir', 'faze', 'algum', 'coisa', 'vido', 'cuer', 'exemplo', 'abraço']",0,0,1,0,0,0
desde yudi participou daquela edição icônica fazenda desenvolvi afeição menino,"['desde', 'yudi', 'participar', 'de aquele', 'edição', 'icônico', 'fazendo', 'desenvolvi', 'afeição', 'menino']",0,0,0,0,0,0
nuuuuu bênção caia sobre mim kkkkk,"['nuuuuu', 'bênção', 'caio', 'sobre', 'eu', 'kkkkk']",0,0,0,0,0,0
caralho medo kkkkvkk conheço prof vou focar seminário prova feita punho capeta,"['caralho', 'medo', 'kkkkvkk', 'conheço', 'prof', 'ir', 'focar', 'seminário', 'prova', 'fazer', 'punho', 'capeta']",0,0,0,0,0,0
troca olhares pronto fudeu,"['trocar', 'olhar', 'pronto', 'fuder']",0,1,1,0,0,0
perfeito sim claro,"['perfeito', 'sim', 'claro']",0,0,0,0,0,0
deslize fotos ver pedacinho paraíso fazenda histórica meio natureza ouvindo canto pássaros conhecendo história ciclo café,"['deslizir', 'foto', 'ver', 'pedacinho', 'paraíso', 'fazendo', 'histórico', 'meio', 'natureza', 'ouvir', 'canto', 'Pássaros', 'conhecer', 'história', 'Ciclo', 'café']",0,0,0,0,0,0
agr meta pau xerecaaaa raspadinha carecaaa,"['agr', 'meta', 'pau', 'xerecaaaa', 'raspadinhar', 'Carecaaa']",0,1,0,0,0,0
guaraná mineiro,"['guaraná', 'mineiro']",0,0,0,0,0,0
namorou ficou sério cmg sabe melhor rolê netflix comida,"['namorar', 'ficar', 'sério', 'cmg', 'saber', 'bom', 'rolê', 'netflix', 'comer']",0,0,0,0,0,0
boyfriend ariana grande acaba pegar itunes usa,"['boyfriend', 'ariano', 'grande', 'acabar', 'pegar', 'itune', 'usar']",0,0,0,0,0,0
puta mariana fala mariana,"['puta', 'mariano', 'falar', 'mariano']",0,1,0,0,0,0
cmg mesma coisa gata quer falar mim poe nome tão achando tão passando batido indireta vai pra mim nome nada,"['cmg', 'mesmo', 'coisa', 'gato', 'querer', 'falar', 'eu', 'poe', 'nome', 'tão', 'achar', 'tão', 'passar', 'batido', 'indireto', 'ir', 'pra', 'eu', 'nome', 'nada']",0,0,0,0,0,0
oitenta dois,"['oitentar', 'dois']",0,0,0,0,0,0
lixo nível artistas influenciadores vendem intelectuais esquerdistas usando maliciosamente popularidade manipular incautos acreditarem mentiras inversões imbecil coletivo fazendo idiotas úteis repetirem macaquices,"['lixo', 'nível', 'artista', 'influenciador', 'vender', 'intelectual', 'esquerdista', 'usar', 'maliciosamente', 'popularidade', 'manipular', 'incauto', 'acreditar', 'mentiro', 'inversão', 'imbecil', 'coletivo', 'fazer', 'idiota', 'útil', 'repetir', 'macaquice']",0,0,1,0,0,0
chocada pois conheci mulher médico marinha vivia viajando transava qualquer encanador jardineiro tipo deu sopa ninfomaníacas,"['chocar', 'pois', 'conheci', 'mulher', 'médico', 'marinha', 'viver', 'viajar', 'transar', 'qualquer', 'encanador', 'jardineiro', 'tipo', 'dar', 'sopa', 'ninfomaníaco']",0,1,1,0,1,0
pra cima vagabundagem corrupta,"['pra', 'cima', 'vagabundagem', 'corrupta']",0,0,1,0,1,0
pff argumento escroto tanta coisa pra comentar falar cabelo uhaefuhaefuahe,"['pff', 'argumento', 'escroto', 'tanto', 'coisa', 'pra', 'comentar', 'falar', 'cabelo', 'uhaefuhaefuahe']",0,0,1,0,0,0
vai fuder povo respeito nenhum avisei pra caralho ainda faz merda nunca entra casa,"['ir', 'fuder', 'povo', 'respeito', 'nenhum', 'avisei', 'pra', 'caralho', 'ainda', 'fazer', 'merda', 'nunca', 'entrar', 'casa']",0,1,1,0,0,0
pqp agonia,"['pqp', 'agoniar']",0,0,0,0,0,0
flow precisa amadurecer dar importante passo caso contrário morrerá muitos acreditam deveria ter acontecido,"['flow', 'precisar', 'amadurecer', 'dar', 'importante', 'passo', 'caso', 'contrário', 'morrer', 'muito', 'acreditar', 'dever', 'ter', 'acontecer']",0,0,1,0,0,0
esqueci pode xingar,"['esqueci', 'poder', 'xingar']",0,0,0,0,0,0
flor pra morto,"['flor', 'pra', 'morto']",0,0,0,0,0,0
apenas beneficiando furto ova conivente patrocinador mandante furto agravante receptador confesso receptador criminoso recepção cadeia,"['apenas', 'beneficiar', 'furto', 'ovar', 'conivente', 'patrocinador', 'mandante', 'furto', 'agravante', 'receptador', 'confessar', 'receptador', 'criminoso', 'recepção', 'cadeio']",0,0,0,0,0,0
sulista odeia sulista vivendo errado,"['sulisto', 'odeia', 'sulista', 'viver', 'errar']",0,0,0,0,0,0
fanta laranja meia boca caralho,"['fantar', 'laranja', 'meia', 'boca', 'caralho']",0,1,1,0,0,0
vai militar tag falando resistência mulheres ridícula,"['ir', 'militar', 'tag', 'falar', 'resistência', 'mulher', 'ridícula']",0,0,1,0,0,0
mlq comunicando trampo,"['mlq', 'comunicar', 'trampo']",0,0,0,0,0,0
acho cara feio mundo lkkkkkkkkkk,"['achar', 'car', 'feio', 'mundo', 'lkkkkkkkkkk']",0,0,0,0,0,0
brasil vence dominicanas tie break vôlei feminino garante vaga tóquio vôlei globoesporte,"['Brasil', 'vencer', 'dominicana', 'tie', 'break', 'vôlei', 'feminino', 'garantir', 'vaga', 'tóquio', 'vôlei', 'globoesporte']",0,0,0,0,0,0
casa bruno pertinho casa,"['casa', 'bruno', 'pertinho', 'casa']",0,0,0,0,0,0
,[],0,0,1,0,0,0
inimigos fica puto ver bem,"['inimigo', 'ficar', 'puto', 'ver', 'bem']",0,1,1,0,0,0
pagar,['pagar'],0,0,0,0,0,0
carai,['carair'],0,1,0,0,0,0
bom dia piranha sexo,"['bom', 'dia', 'piranha', 'sexo']",0,1,0,0,0,0
vai rola churras família,"['ir', 'rola', 'churra', 'família']",0,0,0,0,0,0
mlr forma sextar pra beber amigos lado igreja jogando joguinho celular velho arrombado chamando polícia gente,"['mlrr', 'forma', 'sextar', 'pra', 'beber', 'amigo', 'lar', 'igreja', 'jogar', 'joguinho', 'celular', 'velho', 'arrombar', 'chamar', 'polícia', 'gente']",0,1,1,0,0,0
saco saco cheio merda entao zoa otimo video,"['saco', 'saco', 'cheio', 'Merda', 'entao', 'zoa', 'otimo', 'video']",0,1,1,0,0,0
tavao pica kkkkkkk melhor,"['tavaor', 'pico', 'kkkkkkk', 'bom']",0,0,0,0,0,0
sujeito cara demônio orelha idêntica ladrão cara pau,"['sujeito', 'car', 'demônio', 'orelhar', 'idêntico', 'ladrão', 'car', 'pau']",0,1,1,0,0,0
vou pegar baile dia,"['ir', 'pegar', 'baile', 'dia']",0,0,0,0,0,0
pqp tókio caralhoooooooo,"['pqp', 'tókio', 'caralhoooooooo']",0,1,0,0,0,0
deus espero amanhã sol,"['Deus', 'esperar', 'amanhã', 'sol']",0,0,0,0,0,0
bandidos bossonarita demônio contaminado vírus bom pilantra pegasse,"['bandido', 'bossonarito', 'demônio', 'contaminar', 'vírus', 'bom', 'pilantra', 'pegasse']",0,1,1,0,0,0
queria levar rola,"['querer', 'levar', 'rola']",0,1,0,0,0,0
hoje dia osalá mês senhor dono terra nunca desampara meio enfermidade atôtô,"['hoje', 'dia', 'osalá', 'mês', 'senhor', 'dono', 'terra', 'nunca', 'desampar', 'meio', 'enfermidade', 'atôtô']",0,0,0,0,0,0
pleno sábado chuvoso resistência chuveiro elétrico fica ruim obrigado tomar banho minutos frio carai,"['pleno', 'sábado', 'chuvoso', 'resistência', 'chuveiror', 'elétrico', 'ficar', 'ruim', 'obrigar', 'tomar', 'banho', 'minuto', 'frio', 'carair']",0,1,0,0,0,0
cala boca doidão stella fdp,"['calar', 'bocar', 'doidão', 'stella', 'fdp']",0,1,1,0,0,0
ponto chegando desde criança capacidade intelectual compreender tema tão completo deixem crianças paz canalhas nota zeeeeeeeeeeeero pra empresa nojenta,"['ponto', 'chegar', 'desde', 'criança', 'capacidade', 'intelectual', 'compreender', 'tema', 'tão', 'completo', 'deixar', 'criança', 'paz', 'canalho', 'nota', 'zeeeeeeeeeeeero', 'pra', 'empresa', 'nojento']",0,1,1,0,0,0
boa boaai falo mano gosto disso daquilojá deixo avisado bem avisado faz óbvio vou estressar avisei gostofez quis fico puta logo então vem ahhhh caralho licença,"['bom', 'Boaai', 'falo', 'mano', 'gostar', 'de isso', 'daquilojá', 'deixo', 'avisar', 'bem', 'avisar', 'fazer', 'óbvio', 'ir', 'estressar', 'avisar', 'Gostofez', 'querer', 'fico', 'puta', 'logo', 'então', 'vir', 'ahhhh', 'Caralho', 'licença']",0,1,0,0,0,0
hoje experiência técnico tão legal,"['hoje', 'experiência', 'técnico', 'tão', 'legal']",0,0,0,0,0,0
ranya custa ficar bêbada fica pqp,"['ranya', 'custar', 'ficar', 'bêbar', 'ficar', 'pqp']",0,0,0,0,0,0
voc锚 gripada pode causa gripe tbm ficou assim tamb茅m tomei uns rem茅dios melhorou agonia caralho 馃叞锔忦焻帮笍馃叞锔忦焻帮笍馃叞锔忦焻帮笍,"['voc锚r', 'gripado', 'poder', 'causa', 'gripe', 'tbm', 'ficar', 'assim', 'tamb茅m', 'tomeir', 'um', 'rem茅dio', 'melhorar', 'agonia', 'Caralho', '馃叞锔忦焻帮笍馃叞锔忦焻帮笍馃叞锔忦焻帮笍']",0,0,0,0,0,0
colocar noeul pra dormir comigo manhã pior decisão tomei hoje porque acordei tempo tentando colocar dedinhos dentro boca,"['colocar', 'noeul', 'pra', 'dormir', 'comigo', 'manhã', 'mau', 'decisão', 'tomeir', 'hoje', 'porque', 'acordar', 'tempo', 'tentar', 'colocar', 'dedinho', 'dentro', 'boca']",0,0,0,0,0,0
chegou primeiro depoimento lixo radioativo,"['chegar', 'primeiro', 'depoimento', 'lixo', 'radioativo']",0,0,0,0,0,0
empatia vcs enfiam vem textao setembro amarelo vão foder,"['empatir', 'vcs', 'enfer', 'vir', 'textao', 'setembro', 'amarelo', 'ir', 'foder']",0,1,1,0,0,0
humano merece morrer bando vagabundo misericórdia raça odeio,"['humano', 'merecer', 'morrer', 'bar', 'vagabur', 'misericórdio', 'raça', 'odeio']",0,1,1,0,0,0
ainda perguntou caralho,"['ainda', 'perguntar', 'caralho']",0,0,0,0,0,0
vamo votar bts caralho ignora porra tweet comentem fanchant músicas bts alfabeto nome uttcom tags levanta gays voto,"['vamo', 'votar', 'bts', 'caralho', 'ignor', 'porra', 'tweet', 'comenter', 'fanchant', 'música', 'Bts', 'alfabeto', 'nome', 'uttcom', 'tags', 'levantar', 'gay', 'voto']",0,0,0,0,0,0
patriotas olhem mídia maldita age maneira parcial conforme interesses comerciais financeiros mentes doentias stf impondo próprias impunidades imprensa merda ignorando pior tenta sabotar governo lava jato incessantemente,"['patriota', 'olher', 'mídia', 'maldito', 'age', 'maneira', 'parcial', 'conforme', 'interesse', 'comercial', 'financeiro', 'mente', 'doentio', 'stf', 'impor', 'próprio', 'impunidade', 'imprensa', 'merdo', 'ignorar', 'mau', 'tentar', 'sabotar', 'governo', 'lava', 'jato', 'incessantemente']",0,0,1,0,0,0
pior padaria p茫o quentinho fila n茫o anda voc锚 fica esperando enquanto p茫o esfria,"['mau', 'Padaria', 'p茫o', 'quentinho', 'fila', 'n茫o', 'anda', 'voc锚', 'ficar', 'esperar', 'enquanto', 'p茫o', 'esfria']",0,0,0,0,0,0
gosto completamente diferente algumas pessoas idade slc pessoal noooossa tal coisa super fodaax loucooo zika fico mdss doente olha perigoooo nao pensa pais retardado kkkkkkkk foda,"['gostar', 'completamente', 'diferente', 'algum', 'pessoa', 'idade', 'slc', 'pessoal', 'noooossar', 'tal', 'coisa', 'super', 'fodaaxer', 'loucooo', 'zika', 'fico', 'mdss', 'doente', 'olhar', 'perigoooo', 'nao', 'pensar', 'pai', 'retardar', 'kkkkkkkk', 'foda']",0,0,0,0,0,0
desculpa amor pode virrrr,"['desculpa', 'amor', 'poder', 'virrrr']",0,0,0,0,0,0
sesi desgraça,"['sesi', 'desgraça']",0,1,1,0,0,0
lindo,['lir'],0,0,0,0,0,0
mano simplesmente amo conversr,"['Mano', 'simplesmente', 'amo', 'conversr']",0,0,0,0,0,0
mano pqp coreografia pqp seventeen aguento maiiisss bucetaaaa,"['Mano', 'pqp', 'coreografia', 'pqp', 'seventeen', 'aguentar', 'maiiisss', 'Bucetaaaa']",0,1,0,0,0,0
bts ganhar porra premio nobel vai aparecer anti falando irrelevante,"['bts', 'ganhar', 'porra', 'premio', 'nobel', 'ir', 'aparecer', 'antir', 'falar', 'irrelevante']",0,0,0,0,0,0
amava juliet grimm at茅 metade temporada vai pra pqp gostar dps fez n茫o normal,"['amar', 'juliet', 'grimm', 'at茅', 'metade', 'temporar', 'ir', 'pra', 'pqp', 'gostar', 'dps', 'fazer', 'n茫o', 'normal']",0,0,0,0,0,0
total oposto música stupid with love mean girls pqpsmart with luvstupid with math,"['total', 'oposto', 'música', 'stupid', 'With', 'love', 'mean', 'girls', 'pqpsmart', 'With', 'Luvstupid', 'With', 'math']",0,1,0,0,0,0
merda atrás merda porra vida contente sofrer amigos sofrendo nada possa fazer ajudar ajudar ridículo revoltante mato porque matar oportunidade aparecer vou morto,"['merdar', 'atrás', 'Merda', 'porra', 'vida', 'contente', 'sofrer', 'amigo', 'sofrer', 'nada', 'poder', 'fazer', 'ajudar', 'ajudar', 'ridículo', 'revoltante', 'mato', 'porque', 'matar', 'oportunidade', 'aparecer', 'ir', 'morto']",0,1,1,0,0,0
quero ver anos imbecis intitulam direita vão apoiar,"['querer', 'ver', 'ano', 'imbecis', 'intitular', 'direita', 'ir', 'apoiar']",0,0,1,0,0,0
hora acordei pqp,"['hora', 'Acordei', 'pqp']",0,1,0,0,0,0
mylena usando cropped mylena estranho usar cropped mano mylena mennas conseguem,"['mylena', 'usar', 'cropped', 'mylena', 'estranho', 'usar', 'cropped', 'mano', 'mylena', 'menna', 'conseguir']",0,0,0,0,0,0
canalha infernos,"['canalhar', 'inferno']",0,0,1,0,0,0
lolo qrendo parede salaprefiro azeroth,"['lolo', 'qrer', 'parede', 'salaprefiro', 'azerothr']",0,0,0,0,0,0
puta merda cara cara deve ter sido horrivel pra assistir filme todo pra poder explica detalhadamente pra odeia filme saber todo conteúdo inicio fim meio estranho comprou livro irônico querendo sarcástico,"['puta', 'Merda', 'car', 'cara', 'dever', 'ter', 'ser', 'horrivel', 'pra', 'assistir', 'filme', 'todo', 'pra', 'poder', 'explicar', 'detalhadamente', 'pra', 'odeia', 'filme', 'saber', 'todo', 'conteúdo', 'inicio', 'fim', 'meio', 'estranho', 'comprar', 'livro', 'irônico', 'querer', 'sarcástico']",0,1,1,0,0,0
irmão olha homem vsf,"['irmão', 'olhar', 'homem', 'vsf']",0,1,0,0,0,0
mano raiva mim pqp,"['mano', 'raiva', 'eu', 'pqp']",0,0,0,0,0,0
meio ambiente chora tanto lixo tóxico,"['meio', 'ambiente', 'chorar', 'tanto', 'lixo', 'tóxico']",0,0,0,0,0,0
saí prevupe cedo descansar agora cheguei casa cio bater perna vsf maria clara,"['saí', 'prevupe', 'cedo', 'descansar', 'agora', 'cheguei', 'casa', 'cio', 'bater', 'perno', 'vsf', 'Maria', 'claro']",0,1,0,0,0,0
amigas vao casa preparado pra ter dar cvs,"['amiga', 'vao', 'casa', 'preparar', 'pra', 'ter', 'dar', 'cvs']",0,0,0,0,0,0
agora sim respeito sapatão,"['agora', 'sim', 'respeito', 'sapatão']",0,0,0,0,0,0
idiotas cara babaquice caralho,"['idiota', 'cara', 'babaquice', 'caralho']",0,1,1,0,0,0
carai coração valente foda,"['carair', 'coração', 'valente', 'for']",0,0,0,0,0,0
lutarei toda vida contra todo tipo preconceitos menos brancos nojentos raça maldita acabar,"['lutarei', 'todo', 'vida', 'contra', 'todo', 'tipo', 'preconceito', 'menos', 'branco', 'nojento', 'raça', 'malditar', 'acabar']",0,0,1,1,0,0
dia semana sol caralho trabalhar fds vem chuva porra dar vontade comer,"['dia', 'semana', 'sol', 'caralho', 'trabalhar', 'fds', 'vir', 'chuva', 'porrar', 'dar', 'vontade', 'comer']",0,1,0,0,0,0
aguento homem perfeito demais aaaaaaa,"['aguento', 'homem', 'perfeito', 'demais', 'aaaaaaa']",0,0,0,0,0,0
mendigo querendo virar estrela,"['mendigo', 'querer', 'virar', 'estrela']",0,0,1,0,0,0
parece verdade lindo raro alce branco 鉂わ笍,"['parecer', 'verdade', 'lir', 'raro', 'alce', 'branco', '鉂わ笍']",0,0,0,0,0,0
foda neguinho fodaaaaaaa,"['foda', 'neguinho', 'Fodaaaaaaa']",0,0,1,1,0,0
gozou pau enfiado cuzinho apoio,"['gozar', 'pau', 'enfiar', 'cuzinho', 'apoio']",0,1,0,0,0,0
鈥渃omo traumatizar meninos sempre鈥,"['鈥渃omo', 'traumatizar', 'menino', 'sempre鈥']",0,0,0,0,0,0
fandom cpop porra negócio fechado novata vão cagar rolar pra mangar direto vez ensinar coisas grupos tipo nine percent unine vejo tanto wota bicho insuportável chato serio,"['fandom', 'Cpop', 'porra', 'negócio', 'fechar', 'novatar', 'ir', 'cagar', 'rolar', 'pra', 'mangar', 'direto', 'vez', 'ensinar', 'coisa', 'grupo', 'tipo', 'em ine', 'percent', 'unine', 'vejo', 'tanto', 'wota', 'bicho', 'insuportável', 'chato', 'serio']",0,1,1,0,0,0
olha hora pedi feijoada ifood imensa desse jeito,"['olhar', 'hora', 'pedi', 'feijoar', 'ifood', 'imenso', 'de esse', 'jeito']",0,0,0,0,0,0
comer buceta escravo mulher tao facil ent parece tirar titulo,"['comer', 'buceta', 'escravo', 'mulher', 'tao', 'facil', 'ent', 'parecer', 'tirar', 'titulo']",0,1,1,0,1,0
raiva disso cara tudo reclamar esporro sabe ouvir ficar quieta inferno caralho,"['raiva', 'de isso', 'cara', 'tudo', 'reclamar', 'esporro', 'saber', 'ouvir', 'ficar', 'quieta', 'inferno', 'caralho']",0,1,1,0,1,0
vejo umas fotos fico muita vonta,"['vejo', 'um', 'foto', 'fico', 'muito', 'vontar']",0,0,0,0,0,0
porra ratio mlk trabalhar fudido caralho vai usar droga evento boy fim semana toda vai ficar semana fazer live recuperando quase overdose,"['porra', 'ratio', 'mlk', 'trabalhar', 'fudir', 'caralho', 'ir', 'usar', 'droga', 'evento', 'boy', 'fim', 'semana', 'todo', 'ir', 'ficar', 'semana', 'fazer', 'live', 'recuperar', 'quase', 'overdose']",0,1,1,0,0,0
maria che cazzo dice francesco perché dai per scontato uscire sei cretina dio mio hashtag url,"['Maria', 'che', 'cazzor', 'dice', 'francesco', 'perché', 'dai', 'per', 'scontato', 'uscire', 'saber', 'cretinar', 'dio', 'Mio', 'hashtag', 'url']",0,0,1,0,0,0
vai fazer falta fdp,"['ir', 'fazer', 'falta', 'fdp']",0,0,0,0,0,0
feia dms,"['feio', 'dms']",0,0,0,0,0,0
pode achar brega porra amo moda viola,"['poder', 'achar', 'brega', 'porra', 'amo', 'moda', 'viola']",0,0,0,0,0,0
mário ficou tão puto quis assistir último final,"['Mário', 'ficar', 'tão', 'puto', 'querer', 'assistir', 'último', 'final']",0,0,0,0,0,0
crlhhh bem feito namoral vídeo umas vezes vtnc fudeu,"['crlhhh', 'bem', 'fazer', 'namoral', 'vídeo', 'um', 'vez', 'vtnc', 'fuder']",0,1,1,0,0,0
corpo feio desgraçado mano,"['corpo', 'feio', 'desgraçar', 'mano']",0,0,1,0,0,0
possível cada dia fico feia,"['possível', 'cada', 'dia', 'fico', 'feio']",0,0,0,0,0,0
porque presidente araque candidata cobaia testar novas vacinas menos vai poder dizer fez alguma coisa quanta ignorância cabe nesse país prefiro bichos,"['porque', 'presidente', 'araque', 'candidata', 'cobaio', 'testar', 'novo', 'vacina', 'menos', 'ir', 'poder', 'dizer', 'fazer', 'algum', 'coisa', 'quanta', 'ignorância', 'caber', 'em esse', 'país', 'prefiro', 'bicho']",0,0,1,0,0,0
onde povo brasileiro cabeça eleger set tão nefasto fascista interesse próprio povo,"['onde', 'povo', 'brasileiro', 'cabeça', 'eleger', 'set', 'tão', 'nefasto', 'fascista', 'interesse', 'próprio', 'povo']",0,0,0,0,0,0
tira enfia,"['tirar', 'enfiar']",0,1,1,0,0,0
vou falar nada dps diz avisei tbm nessa porra,"['ir', 'falar', 'nada', 'dps', 'dizer', 'avisar', 'tbm', 'em esse', 'porra']",0,1,0,0,0,0
noção caralho ódio,"['noção', 'caralho', 'ódio']",0,1,0,0,0,0
vtnc tbm,"['vtnc', 'tbm']",0,1,1,0,0,0
vai fuder,"['ir', 'fuder']",0,1,1,0,0,0
porra cade cobertura largadinha caralho,"['porra', 'cade', 'cobertura', 'largadinha', 'caralho']",0,1,0,0,0,0
achando tão feia gorda fico feliz crush chamou pra sair semana,"['achar', 'tão', 'feio', 'gordar', 'fico', 'feliz', 'Crush', 'chamar', 'pra', 'sair', 'semana']",0,0,1,0,0,0
pensando devolver dinheiro pilhado durante anos todos brasil sai crise paga dívida externa interna ainda sobra pra acabar fome mundo,"['pensar', 'devolver', 'dinheiro', 'pilhar', 'durante', 'ano', 'todo', 'Brasil', 'sair', 'crise', 'pagar', 'dívida', 'externo', 'interno', 'ainda', 'sobrar', 'pra', 'acabar', 'fome', 'mundo']",0,0,0,0,0,0
falou voc锚 kkkkkk,"['falar', 'voc锚', 'kkkkkk']",0,0,0,0,0,0
ain caralho adoro vida fuder nandinho gostoso,"['ain', 'caralho', 'adorar', 'vida', 'fuder', 'nandinho', 'gostoso']",0,1,0,0,0,0
quarto desde roupas jogadas copos ate gatos livros magia espalhado,"['quarto', 'desde', 'roupa', 'jogar', 'copo', 'ate', 'gato', 'livro', 'magia', 'espalhar']",0,0,0,0,0,0
merece pior ainda miserável doria vamos moro,"['merecer', 'mau', 'ainda', 'miserável', 'doria', 'ir', 'moro']",0,0,1,0,0,0
sempre quis antesde moda caralho,"['sempre', 'querer', 'antesde', 'moda', 'caralho']",0,1,0,0,0,0
vou fazer foto raba garota gosto,"['ir', 'fazer', 'foto', 'rabo', 'garota', 'gostar']",0,1,0,0,0,0
vsf entao,"['vsf', 'entao']",0,1,1,0,0,0
poxa miga feio,"['poxar', 'migo', 'feio']",0,0,0,0,0,0
mamaso gordo,"['mamaso', 'gordo']",0,0,1,0,0,0
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk fooda sacoo porra,"['kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk', 'foodar', 'sacoo', 'porra']",0,1,1,0,0,0
cadê juanfran carai,"['cadê', 'Juanfran', 'carair']",0,1,0,0,0,0
melhores mensagem existe saudades quero ver amo importo amo mto bem quer conversar pro precisar liga gosto ouvir voz vamos fuder gosto olhos amo sorriso,"['bom', 'mensagem', 'existir', 'saudade', 'querer', 'ver', 'amo', 'importo', 'amo', 'mto', 'bem', 'querer', 'conversar', 'pro', 'precisar', 'liga', 'gosto', 'ouvir', 'voz', 'ir', 'fuder', 'gosto', 'olho', 'amo', 'sorriso']",0,1,0,0,0,0
shows lindos estrutura melhor show internacional pqp falar dessa energia,"['show', 'linr', 'estrutura', 'bom', 'show', 'internacional', 'pqp', 'falar', 'de esse', 'energia']",0,1,0,0,0,0
pior tentado pegar shadows mordor tbm entendendo tantas versões diferentes jogo nome,"['mau', 'tentar', 'pegar', 'shadow', 'mordor', 'tbm', 'entender', 'tanto', 'versão', 'diferentes', 'jogo', 'nome']",0,0,0,0,0,0
vendo delay odioooo,"['ver', 'delay', 'odioooo']",0,0,0,0,0,0
gosto beber álcool vai tomar,"['gostar', 'beber', 'álcool', 'ir', 'tomar']",0,1,1,0,0,0
gostariam qualquer pilantra serve canalha putin desde manipulável vindo biden qualquer merda surpreende,"['gostar', 'qualquer', 'pilantra', 'servir', 'canalha', 'putin', 'desde', 'manipulável', 'vir', 'biden', 'qualquer', 'merda', 'surpreender']",0,0,1,0,0,0
dicas fundamentais comprar ter domínio sucesso via,"['dica', 'fundamental', 'comprar', 'ter', 'domínio', 'sucesso', 'ver']",0,0,0,0,0,0
perguntaram achei passe então vamos,"['perguntar', 'achar', 'passar', 'então', 'ir']",0,0,0,0,0,0
acabei ver últimos pois visto novela leve divertida ansiosa ver desenrolar dessa descoberta relação fagundes vamos saborear,"['acabar', 'ver', 'último', 'pois', 'ver', 'novela', 'levar', 'divertir', 'ansioso', 'ver', 'desenrolar', 'de esse', 'descoberta', 'relação', 'fagunde', 'ir', 'saborear']",0,0,0,0,0,0
sim viva amor importa aparência gay lésbica hetero negro branco cabelo cacheado liso importa importa amor felicidade pessoas dão,"['sim', 'vivo', 'amor', 'importar', 'aparência', 'gay', 'lésbica', 'hetero', 'negro', 'branco', 'cabelo', 'cachear', 'liso', 'importar', 'importar', 'amor', 'felicidade', 'pessoa', 'dar']",0,0,0,0,0,0
tchau querido daltan danoninho power point,"['tchau', 'querir', 'daltan', 'danoninho', 'power', 'point']",0,0,0,0,0,0
disse video ofensa mulheres sinceramente acredito mulher verdade madura perde tempo vendo video fizeram zuando gosta tipo mulher gosta ponto outros gostam importa existem pessoas perdem tempo vendo achando ruim uerer ofender importa diga pessoas engolem todo lixo vão mudar opinião alguns acharam ruim,"['dizer', 'video', 'ofensa', 'mulher', 'sinceramente', 'acreditar', 'mulher', 'verdade', 'madura', 'perder', 'tempo', 'ver', 'video', 'fazer', 'zuar', 'gostar', 'tipo', 'mulher', 'gostar', 'ponto', 'outro', 'gostar', 'importa', 'existir', 'pessoa', 'perder', 'tempo', 'ver', 'achar', 'ruim', 'uerer', 'ofender', 'importa', 'digo', 'pessoa', 'engolar', 'todo', 'lixo', 'ir', 'mudar', 'opinião', 'algum', 'achar', 'ruim']",0,0,1,0,1,0
toda queda luz vai acabar queimando coisas nessa porra,"['todo', 'queda', 'luz', 'ir', 'acabar', 'queimar', 'coisa', 'em esse', 'porra']",0,1,1,0,0,0
los angeles maior mal querer bjsss,"['los', 'angele', 'grande', 'mal', 'querer', 'bjsss']",0,0,0,0,0,0
feio msm gordo msm pau acha alguma coisa,"['feio', 'msm', 'gordo', 'msm', 'pau', 'achar', 'algum', 'coisa']",0,1,1,0,0,0
porra kkkkkkkkkk,"['porra', 'kkkkkkkkkk']",0,0,0,0,0,0
vez faltei aula causa cocielo,"['vez', 'faltar', 'aulo', 'causa', 'cocielo']",0,0,0,0,0,0
mds adm arrombado pfv,"['Mds', 'Adm', 'arrombar', 'pfv']",0,1,1,0,0,0
pior tudo perto período eleições inclusive veio papinho ahhh vou votar nulo feio bobo todo mundo meter pau nele,"['mau', 'tudo', 'perto', 'período', 'eleição', 'inclusive', 'vir', 'papinho', 'ahhh', 'ir', 'votar', 'nulo', 'feio', 'bobo', 'todo', 'mundo', 'meter', 'pau', 'em ele']",0,0,1,0,0,0
jumento psicopata rebanho,"['jumento', 'psicopata', 'rebanho']",0,0,1,0,0,0
bando filhos puta rapa morrem ficam logo cara nessa porra,"['bar', 'filho', 'puta', 'rapa', 'morr', 'ficar', 'logo', 'car', 'em esse', 'porra']",0,1,1,0,0,0
